id,item,response,source,prediction,modelname
694f357ffcfc4439fcc9545d,key-door-lock,"i found a legendary key. i wonder what door it opens? i've always wanted to a good mystery but there's something written on the side of the key. it says ""bad luck"",",human,0.7973212599754333,DSI
63d42c21dc6f4d60e34cc337,key-door-lock,one day while fumbling for my house key the door flew open. my wife was standing there upset holding the doorknob with all her might. she snatched the key and ran off. i came inside to see my kids making a huge mess,human,0.804154634475708,DSI
62b44f66a16d45783569fad6,key-door-lock,"michael smithson conisdered himself to be an ordinary sort of fellow. he had a good job, a loving family and wonderful children. that was what made it so odd that he failed to turn up to work one monday morning. the truth was that he had left to go, but had to turn back. he put the key in the door, which sprung open, and then everything changed.",human,0.8102366924285889,DSI
6100372e3a116cb5cb36ebea,key-door-lock,"i got home from work, the door is locked, it seems like nobody's home right now. i can't find my keys. i can't wait to open the door and lie down on my bed to rest.",human,0.782659649848938,DSI
5b735a4c3503c60001a891b7,key-door-lock,"once a girl tried to open a door. as much as she pulled and pulled it would not open. she glanced at the knob, and tried to unlock it once more, but that wasn't it. and then she laughed, as she reached for the knob once more. she pushed.",human,0.778074324131012,DSI
666aef80f189d775a0f2554e,key-door-lock,"jay found an old key lying in the garden. curious, she walked over to the abandoned shed and tried the key on the door. with a soft click, the door swung open, revealing a hidden world filled with twinkling lights and mysterious inventions.",human,0.7933169603347778,DSI
65076318d067065e1257a025,key-door-lock,"""i forgot my keys"", i sighed, as i stared at the shut door to my apartment. i foolishly left my keys inside the apartment, locking myself out. wait, i thought to myself. i know how to get this door open.",human,0.7736068964004517,DSI
6682fb350787f54e89d4001b,key-door-lock,"she held a small key in her hand and stood in front of the door. the hallway was quiet, and she felt very nervous as she tried to pry it open. after a moment, the key turned and the door slightly opened. inside was a room filled with warm light, and she felt safe taking a step towards the door.",human,0.7770837545394897,DSI
6653e566a1dd567008582c28,key-door-lock,i found a mysterious key in a drawer. i tried to open every door with it. none did! i kept searching throughout the house. it opened a treasure chest in the dusty old attic!,human,0.7586148977279663,DSI
636d39168fe0bc0570ee8da0,key-door-lock,"the woman wearily climbed the stars a fumbled for her key. she approached her door, and inserting the key into the lock, pushed the door open, completely unaware of what she was going to find inside.  she smiled and stepped forward, her face  lighting up with surprise.",human,0.8001627326011658,DSI
6101f4093ed452ae3b6d5ab9,key-door-lock,"a boy stood in front of a large door that seemed impossible to open. it had no key hole or any sort of lock that needed to be unlocked, yet the boy could not push it open. he tried using all of his strength to push and pull it, but nothing helped. at some point he gave up and a booming voice asked if he would give up that quickly.",human,0.8040308952331543,DSI
66e7a809808daaac1a79dd40,key-door-lock,the house had a big wodden door that sprawled out across the porch. they key was made of gold and was intertwined with flowers . when you open the door you enter into a large room with a large living room. the room shines with bright light though the windows.,human,0.7865087985992432,DSI
66b4c93eba2cec5de17809,key-door-lock,"a man was locked out of his apartment. he had the wrong key. the door wouldn't open. which was bad news, as his work tools were inside and he was on call that night. he was the local locksmith.",human,0.7854732871055603,DSI
612adba08b8235b31539c704,key-door-lock,"i can't believe i woke up late again. i got ready and left within 10 minutes, this has to be my personal record. just as i got to the train station and reached for my phone, i realized that my keys were not in my pocket. i must have left the key in the door! i had to run back to check, i was absolutely terrified that my door was open with the keys in the door.",human,0.7878268957138062,DSI
69458f2aa5309848951f9026,key-door-lock,"the key to my heart is very difficult to access, my heart is like a metal door that just won't open. no matter how hard you try, you won't get through it. you can try, but you will fail miserably.",human,0.8121496438980103,DSI
5c91658e319e1200014f6f9b,key-door-lock,"i love using my favorite key to open my big door. my big door only takes 1 special key to open. the door will not open with just any key. to have this key, is to have the power to open this door.",human,0.7626026272773743,DSI
69416ab139b4b8d585aa4848,key-door-lock,"when i got home from work, i put my key in the door and turned it. it had been a long day, and i just wanted to lay down. instead of the lock opening the door, it snapped in the lock!! i could've passed out! i just wanted to lay down, and now i have to find a magnet, and somehow get back in my house!",human,0.7850580811500549,DSI
67777187e7ba2f3ced22e601,key-door-lock,i need a key to open the door to my house. i live in a nice gated community. my house is very secure. i have a modern house.,human,0.7351346611976624,DSI
66faa830ac165a79e559da2a,key-door-lock,"it was a calm evening in the felicitous house, where i found an old key near the hallway table, along with a stiff wooden door that needed to open for the first time in years when i inserted the key carefully into the lock, turned it with a satisfying click, i watched the door open to reveal a forgotten storage room filled with childhood books & toys. dust floats in the light as i stepped inside, pulling out a favourite storybook that brought back clear memories of rainy afternoons reading. that simple key, door, and open moment did not just reveal a room, it opened a window to the past, leaving me with a warm sense of connection.",human,0.8218337297439575,DSI
5ef3bdbee9ae7a16241451c1,key-door-lock,it was a snowy christmas day in new york. the city was an open avalanche of snow like never seen before. every locks had frozen so no one could open there apartment doors. the city was closed off to her usual environment.,human,0.7951095700263977,DSI
6466685f630eb8c3f8856e5e,key-door-lock,"they arrived home early, pushing the key into the lock, and turning the knob. there was a strange feeling in their home as they opened the door. the husband stepped inside first, checking to make sure it was safe for his wife and their 7 year old daughter to come inside. the man brings his wife and child into the home",human,0.7901197671890259,DSI
642ead184d7533ccfd57d888,key-door-lock,"i held the key in my hand, feeling its cool metal. the door in front of me looked old but inviting. with a deep breath, i turned the key and pushed the door open. sunlight spilled inside, warming the small room. for a moments, everything felt possible.",human,0.7970843315124512,DSI
694afcabf04cdd6752673eea,key-door-lock,"a beastly mantle above a fireplace looked nowhere out of the ordinary. however, within that mantle was hidden a key to a great treasure. it was said that this key could open any door. there is a specific usage that the key was made in mind for, though. that usage was to open up the door to the mind, to expand one's own mind.",human,0.8003794550895691,DSI
60dc4e2299f89a7ca94b2c91,key-door-lock,"max stumbled across a rusty key lying in the garden, half buried under autumn leaves. curiosity tugged at him as he approached an old wooden door he had never noticed before. with a trembling hand, he slid the key into the lock and turned it slowly. the door creaked open to reveal a hidden library filled with glowing books and strange maps. max realized he ha",human,0.8049556016921997,DSI
67ed8a9ef13251ff7c8b66a8,key-door-lock,i found a small key in my pocket and did not remember where it came from. i walked to the door at the end of the hall and stood for a moment. i finally used the key and the door opened slowly. i quickly entered to the other side.,human,0.7571213841438293,DSI
662973533159df515afdd606,key-door-lock,"it's basic physics, he thought to himself. you put the key in the door to open it. i've done this, well, more than once. at least twice. today even! he tried again, but the key still wouldn't fit. he blew out a loud sigh, then bent forward to look at the keyhole. startled, he noticed something seemed to be poking slightly out of it. what in the world? it was a dull shiny bronze color, whatever it was.",human,0.8154459595680237,DSI
676dcbd74fba5b642d1e2f01,key-door-lock,"heart pounding,?marcus fished for the key in his pocket. the ancient wood door stood before him, eerily creaking in the?breeze. he took a deep breath and slid the key into the lock, turning it?slowly. the door opened to a sun-filled space of recollection that?she had nearly forgotten. for the first time in a long?time, he was feeling a glimmer of hope.",human,0.8195343613624573,DSI
676055469b245b53e81358d0,key-door-lock,i opened the door with a key. now the door was open. i entered my house and ordered a delivery. my delivery of a chinese takeaway arrived at my door. i ate the chinese food and it was very nice.,human,0.7599044442176819,DSI
66fd3f6c93c24ecc119be354,key-door-lock,"oh no! it's 3am and we've just fallen out of the taxi after a night out. my wife turns to me and asks if i have the key to open the door. just as i go to pull the key our of my pocket, she's fallen into the bush due to the intoxication. we both laugh and managed to open the door.",human,0.7992383241653442,DSI
6662f201ccf41c36e7408562,key-door-lock,"the key was on the floor. the woman opened the door, but the door was already open. the woman goes inside. she moves slowly unsure of this was an accident or something more sinister.",human,0.770388126373291,DSI
663a28078139647b4663d09f,key-door-lock,"harold ran to the door, he was being chased by a stray dog that was gaining on him quickly. 
he was sure he had told his wife to leave the door open when he went to bed but became panicked as he realised that the door was locked. 
he searched around the mat outside the door for a spare key as frantically, he had not taken his own key.
the dog was approaching quickly, so he had to act faster.
rather than continue searching for the key, he threw himself through a window, hoping the sound would scare the dog and attract the attention of his sleeping wife.",human,0.7917516231536865,DSI
676b89007874c8eace113276,key-door-lock,"as amelia approached her door, pulling out her key, she noticed that the door was already laying open. she crept into the room, readying her flashlight to use as a weapon should there be any intruders. ""hello"" proclaimed a smiling man behind amelia, making her jump in fright. ""you have been accepted to med school!"" he exclaimed, hugging her and jumping for joy.",human,0.8067911267280579,DSI
62d6d77df59450e545fb22f6,key-door-lock,i walked from a party home at 11pm i had a strange feeling that something wasn't right i walk to my front door taking small steps toward my front door and was going to turn the key in the lock when my heart sank my door was already open and i could here noises coming from upstairs like someone was arguing i immediately rang the police,human,0.7984912991523743,DSI
5c309bb410677f0001dda0ed,key-door-lock,"when amy started to walk home, she realized she left the key to her front door at her friend's house. instead of turning around to obtain it, she walked the short distance left and decided to pick the lock with a pencil to open the door. this became a problem as the pencil broke. she took a brick and threw it through the front door window which worker to break the glass. however, she was so flustered because of leaving the key behind, that she accidentally broke the window of her neighbor's door. luckily, he had an extra key to her place which she forgot about and let her in, with a smile.",human,0.7986623644828796,DSI
654e38a9bd1961e9942af916,key-door-lock,"i stumbled upon a door in my attic that i have never seen before. interestingly enough, there was already a key in the keyhole. how strange, i thought to myself. against my better judgement, i turned the key and the door opened. i looked inside and decided against going in....",human,0.7931546568870544,DSI
6658bbefeacd7bcadeef885f,key-door-lock,"the magic key was shining in the moonlight, just waiting to be picked up for it's next adventure.  the young girl opened the huge door and found the key laying, discarded on the floor.  she walked to the key and picked it up nervously.  the key started to glow and vibrate as she held it in her hand, she knew this was going to be a day to remember forever!",human,0.8016102910041809,DSI
5ff07b5ee7a1d23e719e421e,key-door-lock,"i approached an old abandoned house while i was taking a walk in the woods. i wondered how i could have missed this house before. it was stone with a round wooden door that was open. i hesitated, but decided to have an adventure and go inside. it wa quite spooky with cobwebs and old furniture. i heard the door slam behind me, i was in trouble now for sure. i pulled but it was locked. i hunted and finally found the key on a ledge above the door and managed to get it open. i never went back to that house.",human,0.7955102920532227,DSI
69263215845d92c2cd3a2882,key-door-lock,"rosie got home to find her door wide open. her heart sank. rosies lives alone and she knows she is the only one that has the key to her door. she stepped in to find her mother sitting on her couch eating a bag of cheetos she bought last week. ""mom, what the hell are you doing?"". rosie's mom lookign surprised rose and started licking her fingers and said ""rosie, you're lucky i'm not a serial killer. you forgot to lock your door!"".",human,0.818100094795227,DSI
615eda024a5f84f408625b4f,key-door-lock,"the man had owned the house for 8 years but had never been able to open the door into the basement. today, though, was his lucky day. as he was potting about in the garden, a glint of metal caught the man's eye: a key! the key looked to be the perfect shape to fit into the basement door. the man grabbed the key and ran to the basement door and entered it into the lock - success!",human,0.8013230562210083,DSI
5751b9a8702d130006285f79,key-door-lock,"when i came back home one day from work, i realized i left my key inside the house before i left. i couldn't open the door and no one was home to open it for me. i ended being stranded outside for an hour until my wife came back home. finally, i was able to enter my house.",human,0.7673357725143433,DSI
62e02b26e879244a99e852fa,key-door-lock,i was walking down the road when a women across the road dropped all her shopping. she was quite old and frail so i said i'd help her. i picked up her shopping and put it back in the bags and offered to carry it home for her. i walked with her for 10 minutes until we reached her house. i stood with the shopping while got out her key and put it in the door to open it. i then walked and put her shopping on the kitchen table.,human,0.7865004539489746,DSI
67e92dbd9199b830fbecdf2e,key-door-lock,the door was locked with a large key. i had to get the key from the lady inorder to open the door. the lady had travelled miles away and therefore i could not open the door with that key. it was devastating.,human,0.782870352268219,DSI
671038fb26ff82aa6081d040,key-door-lock,i wanted to open the door using using my lucky key i really needed to get inside quickly as wanted to go to the toilet urgently fortunately i made it in time and everything was fine in the end which was good,human,0.7862982749938965,DSI
676060d8382a3f0292c2c788,key-door-lock,"the taxi dropped me home at 2am and quickly drove off. i could tell my husband was already asleep as all the lights were off. i opened my bag to find my key - i searched and i searched but it was not there. panicking, i nearly threw stones at my husband's window to wake him up, until i tried the door and found it was already open.",human,0.7898066639900208,DSI
63d50bed33ba8cb1b9794938,key-door-lock,"she had always been fascinated by the weathered, vine-covered clock tower out in the middle of the woods. kids had told all manner of tales about it. it was haunted, some would say, others that it was a portal to another world. the issue was there was an old door at its summit that no one had been able to open for centuries. that was until she found the glowing, vibrating key of glass.",human,0.8128100037574768,DSI
65313bdcb9fd825a8c1d4981,key-door-lock,use key to open door,human,0.6736052632331848,DSI
5d66f49c531d6e0001e99e8a,key-door-lock,"i arrived home to find my door was open. i was scared, because i knew i had locked it before leaving for the day. my heart was beating and my mind was racing. i quickly looked under my plant pot and discovered my spare key was missing. i knew someone must have taken it and they were now inside!",human,0.7771891951560974,DSI
65c242831388550b0a42bd25,key-door-lock,"the rusty key was heavy.  it looked far too big for the lock on the tiny old oak door.  as he tried to insert it, the door swung open automatically.  a creaking sound reverberated through the woods.",human,0.7921382784843445,DSI
652ae54b698bbd5c18c0c90e,key-door-lock,"my husband and i had been out for a long awaited date night when we arrived home to a problem. we arrived home, to only realise that we couldn't get in. i didn't have my key to open the door and neither did my husband. we called my parents and his parents to see if they had the spare but they couldn't find it. thankfully, after an hour of panic calls, we checked the car and  my key was on the floor after all.",human,0.7958899140357971,DSI
691505db42a79f417daadef7,key-door-lock,"""open the goddamn door."" his father was yelling at this point, trying to pick the lock when his keys didn't work. but casey knew that wasn't his father, he never had one. he had to find a hiding spot before the police found him. a bang was heard as the door completely falls apart.",human,0.8004162907600403,DSI
668edb3b608a3d4537e2da08,key-door-lock,"paul held the key in their hand  and he feels it cool and heavy  metal weight. with a gentle turn of the key, the door violently opened and it reveals the dark hidden room filled with long lost memories,\. each steps paul took reveal new exciting memories",human,0.8114777207374573,DSI
67606c975d33dc79c280063e,key-door-lock,tom found a key on the floor. he walked to the door. he put the key in the lock and turned it. the door began to open slowly. tom stepped inside and smiled.,human,0.7366309762001038,DSI
5c0bac19796adb00017dffcf,key-door-lock,"she held the smell, rusty key in her hand, unsure which door it belonged to. at the end of the hallway, a wooden door stood ancient and convered in ivy. with a deep breath she slid the key into the lock and turned it slowly. the door creaked as it began to open, revealing a room filled with sun light and forgotten memories. for the first time in years she felt a spark of hope.",human,0.8020498752593994,DSI
6845fad63da7756677508375,key-door-lock,"the tarnished  key felt surprisingly heavy as he slotted it into the rusted lock. he had waited a lifetime to stand before this ancient wooden door, wondering what secrets lay hidden behind its thick planks. with a sharp, metallic click, the mechanism finally yielded to his persistent pressure. he drew a deep breath and pushed the door open, revealing a room filled with golden light and floating dust motes. a single, sealed letter sat waiting on the central table, exactly where he had left it decades ago.",human,0.8187168836593628,DSI
64df6c0375d740bb235620f5,key-door-lock,"i am not good with memories. once i lost the key to the door of my apartment, then i remembered that i dont even have my phone with me right now. so there was no way to open the door right away or even to call my roommate. it seemed a mess, but suddenly another one of my roommate came from back and i was able to get in.",human,0.7954760193824768,DSI
66afcaa60f7d8f58dc21db8e,key-door-lock,"after a along dayswork i delightfully sat in my care and headed home on my way home i just fet the hedge to look for my key to the main door of my house, i parked and searched everywhere but i was not seeing it, i searched my bag, in car and everywhere so return to work check on my desk and ther it was becaus eof how tired i was i drove with speed home, immediately i got home i took my key, unlocked the door and opened it wide i went upstairs to rest,",human,0.8020356297492981,DSI
6786d7955dfbf40eae7ed3d9,key-door-lock,"yesterday, i had a funny feeling that someone was in my house. i thought this because i could see a light on in the living room as i walked towards it. this was weird as no-one should have been inside. as i got close, i got my key out of my back, walked towards the door to open it, then stopped. i stopped because i heard the door unlocking from the other side. i froze.",human,0.7867346405982971,DSI
69138fc0acb88a6d2a6f8fb8,key-door-lock,"on my way home i realized i left my key in my desk at work. i could see my front door when i realized this, i couldn't believe it. i was so upset, i just wanted to eat some food and relax. luckily for me i'd left a window open and was able to climb into the house. i hope nobody saw me, it was embarrassing.",human,0.7848454713821411,DSI
5d89106d1719af0001ee23e5,key-door-lock,"the house on the end of the street has sat empty for 50 years.  the windows are all boarded up except for on at the ver top.  it looks like a scene from a horror movie but there is something that draws to it.  everday i just stand infront of this house and just look up at the unboarded window and wonder what its history is.  there is a way to get in, you have to enter the house and then look around to find a special key to the attic door. once you find the key you have to say a magic word before entering the key in the doo and begin to open the door.",human,0.8075835108757019,DSI
603710141b1ed2313448234a,key-door-lock,"he slowly approached the red door. it was nighttime, and he wasn't exactly sure he was at the right place. he looked at the door handle, and then to the key in his hand. ""this better work,"" he thought. as he inserted the key and turned it, the door slowly began to open.",human,0.77761310338974,DSI
628f572a2d1304a34b9e1a37,key-door-lock,the girl used her key to open the door. she was glad to be home. it had been a stressful day at school and she wanted to relax. she looked forward to listening to music and having a snack.,human,0.768362283706665,DSI
588ab33542c8e900019d02ae,key-door-lock,"an adventurer spent their entire life trying to find a magic key. it was said that this key would open the lock to happiness. finally the adventurer found the key, but could never figure out where the lock was to use it. one day, the adventurer's daughter took the key and put it in their house door. she turned it, and the adventurer realized it unlocked the door to his own home.",human,0.7917180061340332,DSI
57c74977b23f0e000182dc3f,key-door-lock,"when one door closes, another door opens he read in the art gallery, it got him reminscing to when he was a child. he had fond memories of visiting his maternal grandparents in france, the country his mother was born in. he would excitedly look forward to every summer when he and his siblings along with their parents would stay for 6 whole weeks in the summer, he wondered if this time out of the 200 keys on a bunch of keys if he would ever find the key that would open the door to his grandads old workshed.",human,0.8125893473625183,DSI
69237b666aff01eb02646944,key-door-lock,"the elevator door opened, i trudged in, hands full of grocery bags. fumbling to just hit the right floor, water dripped from my wet rain coat. floor 13. elevator door open. key falls down the shaft crack. welcome home: delayed.",human,0.8187874555587769,DSI
659583e0d5fab84895bfac7c,key-door-lock,"i ran into back alley as the cops chased me through town i seen a small steel door leading to sawmill in the distant i noticed that key was hanging in the lock and i thought this was a fine place to hide , so i ran to the door and turned the key and i prayed it would open, thankfully it did and hide under a pile of cutoffs until nightfall,i was able to escape the cops and spend another day of freedom",human,0.7927946448326111,DSI
672451c5f4e558e08242d746,key-door-lock,"the best way to open the door is by using the key. reason being that, over time the door has gotten used to it and for that fact, it is advised to stick with the same process. there is not need having to rush to do the wrong, just take your time",human,0.8000479340553284,DSI
668aa0851622bf0930ff12fc,key-door-lock,"my pulse is racing, my heart in my throat too. i can hear his unforgiving footsteps behind me, crunch the snow with every step. i grab my key with clutched icy fingers, ignoring the blood seeping from my stomach. i have to get inside. i manage to unlock the door and open it , im sure my heart stops beating when i open the door...",human,0.7883491516113281,DSI
6784133089e3f78e0e08c94d,key-door-lock,"it was a hot sunday afternoon ,i had left my keys trapped in my car. i tried to open the door to no avail. a strange human was walking right to my direction. i froze, not knowing what to do at that moment.i needed my keys.",human,0.7939777374267578,DSI
67d9ef30fe8af2858e8dbbd3,key-door-lock,"last year my husband was living far away from our matrimonial home. every time i visited him,i ahd to carry my own key. one day i forgot to carry my keys",human,0.8097773194313049,DSI
60154af277ec314fd8fe1449,key-door-lock,"i lost my key so couldn't open my front door! what a nightmare! now i was stuck outside in the blizzard, cold to the core and without a key to open the door just ahead of me. i was so very cold and so very frustrated with my moment of stupidity. i think to myself that i shall never forget my key again.",human,0.8018966913223267,DSI
66928f171518765c5f8cea5b,key-door-lock,on my way home from work i was worried i may had left my front door key on my work desk. i was thinking how i was going to open the door to get into the house. i looked through my bag i found the key and i was able to open the door to the house!,human,0.7572653889656067,DSI
6767202a0793489cda4738d2,key-door-lock,"in the mist of my conversation with a friend, i was made to recall the dreadful period i lost the key to open my door when i got back from a conversation, and there was no spair available. it was a stressful journey and having lost the key didn't make matters any better. i had to break the lock in the end.",human,0.8034663200378418,DSI
67fbe9a435667f13b9bb1371,key-door-lock,lisa could not find the key to open the door. what should she do next because there was no one around to help her with that. luckily she had a hair pin. with that she was able to open the door instead.,human,0.7911888957023621,DSI
663a422b52cb5c270f98f3ff,key-door-lock,"their was a man who tried to break in the house. he was a greedy man who cares about nobody but himself, thinking he has the key to understand things about life. unsuccessful trying to open the door, the man starts to break into the win instead. successful this time the window was much easier to break into an the door was easily open. after such the man went inside and grabbed all he could fit in his bag. satisfied the thief left and closed the open window, with no signs of entry.",human,0.8033220767974854,DSI
65c243c37e0d77ca70ee030e,key-door-lock,"jonathan and taylor just picked up the key to their first home together. what they did was typically unorthodox, where they blindly buy a house online without even seeing it. when they arrived at the home, at first it seemed like everything was like the pictures, but that was before going inside. they got to the door and realized something. they saw through the window next to it, that their were piles upon piles of boxes just stacked almost as tall to the ceiling. they opened the door hesitantly and laughed because what they thought was a hoarder's paradise, turned out to be their boxes to move in, that the company dropped off previously in the home for them as part of the service.",human,0.8234818577766418,DSI
5d558ebe886e3f0020e90fce,key-door-lock,a tired man arrived home to find out that the key to door to his home was not working. he couldn't open the door! the man had just worked overtime at work because he had to come up with the rent money. he had fallen behind and was at risk of getting evicted. as it turned out his landlord had changed the locks and kicked him out.,human,0.8000183701515198,DSI
63d432e27555fb4b5785cfcd,key-door-lock,the boy knew they key was under the pot on the porch. he lifted the teracotta-housed fern and grabbed the metal in his hand. he stepped towards the door and placed the key in the hole. he swung the door open hurriedly and slammed it behind him.,human,0.7822336554527283,DSI
63474e67a5fd298c6103c409,key-door-lock,"i twisted the key in the old door, but it wouldn’t budge at first. i tried again, wiggling it, hoping it would finally open. with a loud click and a creak, the door swung open just enough for me to peek inside. nothing was there, just dust and shadows, but i felt a little thrill anyway. some doors take forever to open, and some never do, i guess.",human,0.8029232025146484,DSI
677fb35eafd357a07e351a9f,key-door-lock,"i walked down the side walk after taking out the trash.  approaching my front door, i searched for the correct key on the key chain.  i gently slide the key into the lock and turned clockwise.  after a click, i turned the handle and began to open the door slowly and yelled ""surprise!""",human,0.7754125595092773,DSI
5e38397719e44f0244389781,key-door-lock,i often struggle with my keys whenever i get to my door. i have way too many keys on my key ring. i guess i've just been collecting them for a long time. i don't even know what half of them open. i guess one of these days i will have to remove each key one by one so i know which door each one opens.,human,0.7890840768814087,DSI
60b542b8fbb1a6a2678f5054,key-door-lock,"i had to ring the police one day as i realised when returning to my home that i had been burgled. i only realised after opening the door and seeing my house had been ransacked and some of my belongings had been stolen. i thought it was strange though as there was no door or window left open. my house was fully locked, just as i had left it. when i called the police, they asked if anyone else had a key to my house, which i said they didn't.",human,0.7824419736862183,DSI
63f782f160eb53150d24c549,key-door-lock,"he took a breath, everything would change as soon as that door was open. the house they shared wasn't theirs anymore and they were two very different people than who signed that contract 7 years ago. leaving the key on the kitchen table and with a sigh, he walked away, not knowing if they would ever see each other again or if he even wanted to. it was time to take life on alone.",human,0.8173486590385437,DSI
682a1996cd2cfa1f1160cb71,key-door-lock,"in his hand he was holding the key.
there was more weight to the door before him than it appeared.
he turned the key after taking a deep breath.
the door screeched and began to open.",human,0.781485378742218,DSI
574aff1b5bef980007af2745,key-door-lock,i lost the key to the office door. i had to inform my boss in order for him to give me a new key. he was not impressed thjat i was so careless. i informed him that it was a genuine acccident and i was deeply sorry.,human,0.7870616316795349,DSI
66439abe4359251777b0aebd,key-door-lock,"after realizing that he was the only man left in his town after waking up in the hospital, he ran to his neighborhood that was close by and looked under the flowerpot for a spare key. he jammed the key into the door to open it and ran to turn on his tv to see if anything was on the news about what happened. he noticed that all of the news channels were down, and he began to panic. he tried to go on his phone to call his family and friends, but it was not working. he decided to leave his house, jump in his car, and drive off to see if he could find anyone out.",human,0.7904219031333923,DSI
6544ff9e0fb2eaaf83e2de5c,key-door-lock,"i always lose the key to the house in my purse.  i have to dig through all of the pockets to find the key, which is very frustrating.  it would be much easier for me to get a pad with a code to open my door.  i think that i'll start looking for a reasonably priced key pad to buy.",human,0.7779467701911926,DSI
663274d555447e8270dde7d0,key-door-lock,"suddenly, there are creeks throughout the old wooden floor. ""who is there?!"" shouted the intruder whose original intent was to steal jewelry. the door creeks next, what could it be? the intruder runs sacredly out of the entrance of the house. the key that was found under the doormat is left in front of the door. then...the dog runs over to pick up the key and waits for his owner to return. the animal had scared away the intruder and protected the owners home!",human,0.7998974919319153,DSI
6266a4e5846e1e41812a0432,key-door-lock,"i had to get a new key cut today as my old one was very worn and and started to cause me issues when i was tring to hget the door open.
the door is very old but that would be far to expensive to replace, having a new key cut is very cost effective.
i did think about maybe leaving the door slightly open and not locked as it is very safe but i like things to work as they should but that is just me, i feel happy now i know everything works as it should",human,0.7999594211578369,DSI
665a16dd2db5a0dff976ea9b,key-door-lock,"as i was walking down the street one day whilst on my way to the shops, i noticed there was a door that was wide open. i wasn't sure what was happening, whether someone had just left it open or if someone was being broken into. as i got closer, i realised the key was left inside the door. i decided to knock on and inform the person inside to make sure she was okay. it was just an accident on her behalf and the wind blew the door open.",human,0.7974842190742493,DSI
673c8c2a86f12a6e2c1764a4,key-door-lock,"i was rushing home because i forgot my phone in the house. i got home and tried to open the door and i realized that i forgot my key in the office. my phone was at home, my key in the office. i had no one to call, i couldnt go back to the office and come back home again because i tired. i broke the door and didnt go back to the office",human,0.7625691890716553,DSI
5f3ae136d5f38f7a5f3f6295,key-door-lock,"i have the key. nobody knows that it's in my hands and the power is oozing off it; like a magnet it pulls me towards the door. taking a deep inhale, i go to twist the key and open the oak opening. there it is, the land where everything is whatever i want it to be. i wonder what i should ask this world for next.",human,0.8019362092018127,DSI
5e52a7cc53ecf12b883e1e1f,key-door-lock,. how did you get in my house he asked with alarm sitting down some groceries. his mom replied that she had a key to the place and came in through the front door. he said but i changed the locks and went with a keypad. she said yes but you used your house number for the code. she added that he should really improve his home security measures.,human,0.7882727980613708,DSI
662e66138060bf4a9db8c159,key-door-lock,when i can't find the key to my car i get very frustrated. i go everywhere i remember looking for them. i can't open the car door without them. i don't want to call a service to pick the lock again. the last time i called a mechanic they looked at me funny.,human,0.7878779172897339,DSI
5ca5189dce3f920016239854,key-door-lock,"i couldn't open the door. it seemed to be locked but i had no idea where the key was. i began to run around the apartment, frantic in my search. i had almost given up when i spotted it in the fruit bowl. i let out a deep sigh of relief as i grabbed it and headed again for the door.",human,0.7880740165710449,DSI
66d88375799e00b593a8655f,key-door-lock,"it was an old house they knew that when they bought the place, but adam and lisa had no idea that when they went to open the door to their new to them home that the key would not work in the door.   they stood there in disbelief, they had just traveled over 2000 miles to see the house for the first time and did not know anyone in the area,  how will we get in said lisa.  adam just shook his head and found a nearby locksmith.",human,0.8102378845214844,DSI
66ff44c7da088df3cdf9cd0f,key-door-lock,"when i got home and tried the key on the door, i realized i had grabbed my friends set of keys instead of mine. i ended up climbing into an open window that was 2 stories up! now i hide a key somewhere in case it happens again.",human,0.7945980429649353,DSI
65f650bc80653ddbcb45e6a5,key-door-lock,"sarah was so scared because she had been locked in the old house on margot rd. she knew there had to be a key somewhere, but she was in such a panic, she couldn't remember where it was.  she saw the old lady place it in a closet when she was there helping clean.  she finally came to her senses, ran to the closet and got the door to open. she ran out of the house.",human,0.786531388759613,DSI
69137ce487ad8fc2193bcb12,key-door-lock,uma met her doorman. she had forgotten her key. the doorman opened her door. she was grateful. the doorman was pleased.,human,0.7545207738876343,DSI
663aa6420a964c2a7740b9d7,key-door-lock,"the kid came home from school after his practice. he was known as a latch key kid. his parents would be gone most of the time when he got home. they worked a lot of hours so the child had to make sure he kept an eye on his keychains so that he would always be able to open the door. if he ever forgot it, he would be locked out of his house the whole day.",human,0.7954397797584534,DSI
651d9ea96f3253abbfd8d38b,key-door-lock,"in the damp and cold rain, the man rubbed his fingers over the worn key. how many times had he used it to unlock his front door after a long day at work? now, that door would never open again. his home, his family, everything that had ever truly mattered was gone.",human,0.8060640692710876,DSI
6773f9ecbf8a434754bdbdab,key-door-lock,the bedroom door was locked. sarah reached for her pocket and was looking for the key. it was empty. nothing in her pocket except for a pack of chewing gum. she needed to get through that door. her friend was stuck in their and she was in trouble as she had passed out and fainted in the room all alone. sarah was rushed. she was scared about what was going to happen to her friend. she needed the door to be open. sarah decided to bang as hard as she could on the door. nothing happened. she instead hurt her wrists and hand. her hands were covered in blood as she scrapped it against something sharp from the door.,human,0.7968456745147705,DSI
692f23fa6f5702e481df4f32,key-door-lock,"a long time ago there was a magic door that no one can open. this door only works with an special key, but nobody knows where to find it. what people did not know at the time was that this was about to change and the door was going to release a lot of horrors. the key was found on the shoe of a king, and he order someone to open it",human,0.7962988018989563,DSI
