entity_id,prompt,response,task,source,word_count
cpo_024,BRICK,A brick used as a weightlifting tool due to its heavy size and density,AUT,cpo,14
cpo_024,mirror-face-reflection,"He stared at his reflection, trying to understand why he seemed so empty inside. The face looking back at him was familiar, yet somehow foreign. It was as if he was gazing into the soul of a stranger, searching for answers that refused to come.",Story,cpo,45
cpo_024,PENCIL,Pencil sharpened into a miniature harpoon for catching fish,AUT,cpo,9
cpo_024,Develop as many design ideas as you can to increase the use of renewable energy sources.,Build vertical farms that grow food in densely populated urban areas,Design,cpo,11
cpo_025,BUCKET,bucket catapults,AUT,cpo,2
cpo_025,Develop as many design ideas as you can to increase the use of renewable energy sources.,build buildings out of recycled wind turbines,Design,cpo,7
cpo_025,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,What kind of atmospheric pressure would allow liquid water to exist without freezing?,SCTT-ResearchQuestion,cpo,13
cpo_025,BRICK,makeshift musical instrument,AUT,cpo,3
cpo_025,key-door-lock,"She reached into her bag, pulled out the key and unlocked the door. As she entered, she felt a sense of relief wash over her. She had been trapped outside for what seemed like hours, but now she was safe inside. The room was dark and musty, but it didn't matter to her. She just wanted to rest.",Story,cpo,58
cpo_025,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,the two lakes may be connected by an underground cave system,SCTT-Hypothesis,cpo,11
cpo_025,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Is it possible for robots to develop their own emotional intelligence?,SCTT-ResearchQuestion,cpo,11
cpo_025,pen-paper-story,"She held the pen in her hand, staring blankly at the paper in front of her. Suddenly, the ideas started flowing. A story began to take shape in her mind, and before long, she was writing furiously, trying to keep up with the thoughts pouring out of her brain. It was exhilarating, and she couldn't wait to see where the story took her next.",Story,cpo,64
cpo_025,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,the Earth may be experiencing a rare period of time when it's facing away from a black hole,SCTT-Hypothesis,cpo,18
cpo_025,mirror-face-reflection,"As she stood in front of the mirror, she couldn't help but feel a sense of unease. Her reflection stared back at her, its face twisted into a grotesque grin. But as she looked closer, she realized that it wasn't actually her reflection. It was someone else entirely, someone who looked almost identical to her.",Story,cpo,55
cpo_025,KNIFE,makeshift guitar strings,AUT,cpo,3
cpo_025,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,a network of tunnels connecting buildings under the city streets,Design,cpo,10
cpo_025,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,implantable RFID chips that can detect memories,Design,cpo,7
cpo_025,PENCIL,make a makeshift sword,AUT,cpo,4
cpo_025,bridge-river-cross,"As she stood at the edge of the river, she gazed out at the bridge stretching across the water. It was a beautiful sight, and she couldn't help but feel a sense of wonder at the engineering feat that lay before her. She thought about how many people had crossed that bridge over the years, and what stories they might tell if only their paths were to cross again.",Story,cpo,69
cpo_025,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,an escalator made of magnets that allows users to move up and down easily,Design,cpo,14
cpo_026,pen-paper-story,"She pulled out her pen and paper and began to write as fast as she could. The words started to flow onto the page. It was her favorite story. She had always wanted to tell it but had never been able to find the right words. Now they just came. 
As she wrote her room seemed to fade away and the world around her disappeared. Nothing else mattered except the words that were flowing so freely onto the page. Her eyes dropped to the floor and she continued writing.
Finally after what felt like hours she stopped. The words had flowed until there was nothing left. Exhausted she lay back on her bed and closed her eyes. Tomorrow she would go back and read what she had written. But now she needed rest.",Story,cpo,133
cpo_026,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,The plants were likely absorbing more nutrients from the deeper water causing them to thrive more in the one lake. This would cause the water to warm faster due to the increased plant growth.,SCTT-Hypothesis,cpo,34
cpo_026,key-door-lock,"Sarah's hands trembled as she reached into her pocket for the small metal key. She slowly made her way over to the door and inserted the key into the lock. As she turned it the sound of the mechanism moving filled the air. Slowly the door creaked open revealing the dim light inside. She stepped forward hesitantly unsure if she really wanted to know what was on the other side. 
Her heart pounded in her chest as she moved further into the darkness. The only sound was the soft rustling of unknown objects beneath her feet. Wherever she was it was old and abandoned. But something drew her closer to the truth. Something deep within her told her not to turn back. 
As she walked deeper into the shadows she stumbled upon a large stone pedestal. On top of it lay a journal belonging to her great-grandfather. As she picked it up memories flooded her mind of stories he used to tell her when she was younger. Of adventures and bravery beyond belief. And of a door. A door locked by a key long thought lost. 
With a newfound sense of determination Sarah turned back towards the door and unlocked it once again. This time however instead of fear and doubt she felt a sense of pride and accomplishment. For she knew what lay ahead would change her life forever.",Story,cpo,230
cpo_026,PENCIL,Use it to scrape algae off rocks in aquariums.,AUT,cpo,9
cpo_026,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Create robots that pick up litter on highways.,Design,cpo,8
cpo_026,KNIFE,Use it as a pretend microphone for kids playing music.,AUT,cpo,10
cpo_026,bridge-river-cross,"The rain pounded against him like needles on his skin as he stood at the edge of the rickety bridge. He gripped the rusty railing tightly trying to calm himself down. Below him the river churned violently threatening to consume him whole at any moment. As he stood frozen in fear a strong gust of wind blew through causing the bridge to shake ominously. Panic set in as he realized how close he was to falling. His legs began to give out from under him and before he could stop himself he fell backwards plummeting towards the dark waters below. Everything went black.
But that was not the end.
He woke up to a bright sunny day with the warm sun beating down on his face. He groggily opened his eyes to see two people looking down at him. They helped him sit up which caused a sharp pain to shoot through his head. Dazed and confused he stumbled to his feet trying to remember what happened. And then everything came rushing back. The bridge, the river, the fall. He looked up to see the two strangers helping him to stand and smile weakly at them. They must have saved his life.
As he walked away with these kind strangers he couldn't help but feel grateful for a second chance. Grateful to still be alive despite all odds being against him.
And as he disappeared into the distance the two people shared a knowing glance.
They had saved a man's life today.
A life that was meant to be lived.
A life worth fighting for.
And as they watched him disappear into the crowd they smiled at each other.
Their job well done.",Story,cpo,283
cpo_026,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Install elevators in older buildings and convert stairways to ramps.,Design,cpo,10
cpo_026,BRICK,Build houses out of bricks because they're fireproof.,AUT,cpo,8
cpo_026,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,There was a giant asteroid heading straight for Earth. That's why the stars were disappearing from the sky. It was blocking our view.,SCTT-Hypothesis,cpo,23
cpo_026,mirror-face-reflection,"James stared deeply into the mirror trying to convince himself that yes he did have a pretty good life. But as he looked deeper into the reflection staring back at him something caught his eye. Something that shouldn't have been there. As he leaned in closer he saw a figure standing behind him. He spun around ready to defend himself but he was alone in the room. Confused and frightened James stumbled backward landing hard on the floor. He scrambled to his feet and frantically searched every inch of the room for answers. But there were none. Finally exhausted James collapsed back onto the bed defeated. He couldn't understand what was happening to him. Was he losing his mind?
Days passed and James became increasingly paranoid. Everywhere he went he expected to see someone lurking in the shadows. Every noise sent him running for cover. His friends grew tired of his antics and began to avoid him. James knew what was happening was wrong but he couldn't seem to snap out of it. As the days went by he began to realize he wasn't going crazy. He was being stalked. By something.
One night as he lay awake listening to every creak and groan of the house James heard a faint whispering coming from the other side of the wall. He froze his heart pounding in his chest. Suddenly the whispers",Story,cpo,231
cpo_026,Develop as many design ideas as you can to increase the use of renewable energy sources.,,Design,cpo,0
cpo_026,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,,SCTT-ResearchQuestion,cpo,0
cpo_026,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,,Design,cpo,0
cpo_026,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,,SCTT-ResearchQuestion,cpo,0
cpo_026,BUCKET,,AUT,cpo,0
cpo_027,pen-paper-story,"I was bored so I picked up my pen and paper. As I began to draw, I couldn't help but let my imagination take over. Before I knew it, I had drawn an entire castle complete with towers and a moat. The details were incredible and I found myself wanting more. So I continued drawing until finally, I had created a whole world within my creation.",Story,cpo,66
cpo_027,bridge-river-cross,"It took me a while to convince my friend to let me drive across the rickety old bridge over the river, but once we reached the middle, he realized his mistake. He started shaking uncontrollably, which made the rope bridge start swaying violently back and forth. My friend ended up falling into the icy cold waters below. His legs felt heavy as he tried to stay afloat. He wasn't sure what was going to happen next.",Story,cpo,76
cpo_027,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,What kind of technology would require the existence of these structures?,SCTT-ResearchQuestion,cpo,11
cpo_027,KNIFE,Use the knife as a tool to carve an ice sculpture at the Winter Olympics.,AUT,cpo,15
cpo_027,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,Perhaps there's some sort of underwater geothermal heating source beneath this lake.,SCTT-Hypothesis,cpo,12
cpo_027,BRICK,Use bricks as ammunition in an intergalactic war against aliens who hate brick buildings.,AUT,cpo,14
cpo_027,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,"Develop a stair lift that goes around the stairs instead of up them, making it easier for wheelchairs to move around.",Design,cpo,21
cpo_027,Develop as many design ideas as you can to increase the use of renewable energy sources.,Build underground tunnels for vehicles and trains to make traveling faster and cleaner.,Design,cpo,13
cpo_027,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,The stars disappeared because of alien beings painting over them with black paint to improve their views of Earth.,SCTT-Hypothesis,cpo,19
cpo_027,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Create an underground tunnel system where people can commute without having to deal with traffic.,Design,cpo,15
cpo_027,key-door-lock,"I slowly turned the key in the lock. It creaked loudly and groaned, but eventually it swung open. The room inside was dimly lit, and it seemed abandoned. There was something eerie about being alone in the empty space. Suddenly, I heard footsteps coming from upstairs.",Story,cpo,46
cpo_027,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Develop a watch that plays video messages from family members when you need reminding of something important.,Design,cpo,17
cpo_027,PENCIL,Use pencils to make balloon animals for kids at parties!,AUT,cpo,10
cpo_027,BUCKET,Use buckets to create a slide at a children's birthday party and have everyone racing down!,AUT,cpo,16
cpo_027,mirror-face-reflection,"As she stood before the mirror, she didn't recognize her face anymore. Her eyes looked darker, her nose longer, and her mouth twisted. She laughed maniacally as she realized how much like a monster she really looked. No matter how hard she tried, she just couldn't seem to make herself look normal again. She felt as though she was losing herself. In fact, she was pretty sure she had lost herself completely.",Story,cpo,72
cpo_027,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Can you program a robot to understand sarcasm? How would it process humor?,SCTT-ResearchQuestion,cpo,13
cpo_028,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Slide with wheels,Design,cpo,3
cpo_028,mirror-face-reflection,"As he looked at his reflection, he saw a face that was not quite right. The features seemed to shift and change as if he were looking through a funhouse mirror. He felt a sense of unease wash over him. Suddenly, he realized that it wasn't his reflection at all, but someone else's. A person who looked exactly like him.
He turned to leave, but heard a faint whisper behind him. ""Wait."" He hesitated, wondering what was going to happen next. And then he saw the figure step forward, revealing the same face he had seen in the mirror.
""Who are you?"" he asked aloud. The figure didn't seem to understand, so he tried again. ""What do you want?""
The figure just kept staring back at him, a mixture of confusion and curiosity etched across their face. Finally, after what seemed like an eternity, they spoke up. ""I... I don't know.""
The man was shocked, more so because he knew exactly what they meant. They didn't recognize him, which meant that the two men shared a similar genetic makeup, one that made them nearly identical. But it also explained something else.
""You're me,"" he said flatly. ""Or rather, you're what I used to be. Before everything went wrong.""
The other man shook their head, confused. ""No, I'm not. I mean, I'm not you.""
But he wasn't going to let it go. Not yet, anyway. ""Let's try this again,"" he suggested. ""Imagine that we're in a foreign country, where everyone speaks a language we don't know. So we communicate only with gestures.""
The other man nodded hesitantly, as if trying to see where he was leading. He took a deep breath and began to mimic the actions of the other man, making silly faces and waving at nothing. To his surprise, the other man started laughing.
And in that moment, the man realized that maybe, just maybe, there was hope for humanity after all. Maybe by working together, we could start to solve problems, just like in this bizarre situation.
As quickly as it began, however, the laughter ended. The other man grew serious once more, and his eyes narrowed into suspicion.
""Wait,"" he said slowly. ""Are you some kind of prankster? Because if you are, that really isn't funny.""
But he couldn't deny it any longer. This man before him was indeed what he used to be, a reminder that humanity was far from perfectible.
With a newfound sense of determination, the man stood tall and stepped forward. ""Come on,"" he urged. ""Let's do this. Let's make this world better, together.""
And with those final words, he opened the door to a new chapter in human history. One that promised nothing less than perfection itself.",Story,cpo,455
cpo_028,bridge-river-cross,"Dr. Maria was the first scientist to discover a hidden cave system beneath her home. She had always thought she lived in a normal suburban neighborhood, but now she realized that there was a whole underground river system beneath her feet.
She carefully climbed down into the water, the cool liquid enveloping her legs. As she swam through the darkness, she noticed strange rock formations sticking out of the ground.
Suddenly, she heard a faint voice calling out for help. Maria turned around, straining her ears to pinpoint where the sound came from. And then, she heard it again – louder this time.
Without hesitation, she swam towards the source of the sound. Her heart pounding in anticipation, she rounded a corner and found herself staring at a small boat caught between two rocks.
Maria dived down to free the boat, her hands trembling with effort. Just as she managed to break the boat loose, she heard footsteps echoing off the walls.
A figure emerged from the shadows, its eyes wide with gratitude. ""Thank you!"" it exclaimed.
Maria smiled, feeling a warmth spread through her chest. ""Anytime,"" she replied.
The stranger looked puzzled for a moment, then pointed at Maria's face. ""You're the woman who built the raft,"" it accused.
Maria laughed. ""Guilty as charged!""
Just then, she heard the sound of rushing water getting closer and closer...",Story,cpo,228
cpo_028,key-door-lock,"Tommy stumbled into the room, panting heavily. His eyes scanned the space frantically until they landed on the large lock hanging from the ceiling. With shaking hands, he reached out and grabbed the key from his pocket.
It fit perfectly inside the lock, turning smoothly as Tommy opened the door. On the other side lay a beautiful young woman, bound by chains and gagged. Without hesitation, Tommy rushed to her aid, removing the restraints and freeing her.
The woman's eyes flicked open as she gasped for air. ""Please,"" she begged. ""Save us all!""
Tommy's mind whirled with possibilities. Who was this woman? How did she end up here? And most importantly – how could he save her?
But as he gazed into her pleading eyes, he knew exactly what he needed to do. It would take courage, strength, and determination, but he was determined to rescue every last one of these innocent captives.
Determined to fight against injustice, Tommy set out on a quest that would test his limits like never before. Yet as he journeyed deeper into danger, something unexpected happened – he discovered a part of himself he never knew existed.
A spark within him ignited, illuminating the path ahead with purpose and clarity. His actions became bold, confident, and unshakeable.
One day, while exploring a dark alleyway, he stumbled upon a group of thugs terrorizing a defenseless street performer. Without hesitation, Tommy sprang into action. Punches flew left",Story,cpo,241
cpo_028,BUCKET,,AUT,cpo,0
cpo_028,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,,SCTT-ResearchQuestion,cpo,0
cpo_028,KNIFE,,AUT,cpo,0
cpo_028,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,,Design,cpo,0
cpo_028,Develop as many design ideas as you can to increase the use of renewable energy sources.,,Design,cpo,0
cpo_028,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,,Design,cpo,0
cpo_028,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,,SCTT-Hypothesis,cpo,0
cpo_028,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,,SCTT-Hypothesis,cpo,0
cpo_028,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,,SCTT-ResearchQuestion,cpo,0
cpo_028,pen-paper-story,,Story,cpo,0
cpo_028,BRICK,,AUT,cpo,0
cpo_028,PENCIL,,AUT,cpo,0
cpo_029,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,What societal pressures cause humans to be more or less likely to produce and evolve these traits?,SCTT-ResearchQuestion,cpo,17
cpo_029,PENCIL,Use it as a hair comb!,AUT,cpo,6
cpo_029,bridge-river-cross,"As she stood at the edge of the rickety wooden bridge spanning the river, Emily felt her heart racing with each creaking step. She had been warned not to take this route, but after getting lost in the forest for hours, she was desperate to find civilization again. Her eyes scanned the water below, searching for any sign of rocks or shallows where she might make her escape if the bridge gave way. Just as she reached the middle, a loud crack split through the air, and Emily's world went dark.",Story,cpo,91
cpo_029,Develop as many design ideas as you can to increase the use of renewable energy sources.,Build floating wind turbines that can collect solar energy while above the clouds.,Design,cpo,13
cpo_029,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Are there any atmospheric gases that we've never encountered before?,SCTT-ResearchQuestion,cpo,10
cpo_029,key-door-lock,"Emily reached into her pocket and pulled out the small key, trying to match the scratches on its surface with those on the rusty old lock that secured the door. The two didn't quite seem to fit... or did they? Suddenly, a faint click sounded, and the door swung open. A musty smell wafted out, carrying memories of dusty bookshelves and forgotten knowledge. As she stepped inside, Emily realized that she'd finally found what she was looking for – a secret library hidden away for decades.",Story,cpo,86
cpo_029,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"The sun may be expanding, causing the light to change!",SCTT-Hypothesis,cpo,10
cpo_029,pen-paper-story,"He scribbled furiously onto the paper, trying to capture the moment that would last forever. His pen scratched across the page in bold strokes, as he poured his heart and soul onto the blank canvas. It was just a simple drawing – a sunset over rolling hills – but to him, it was so much more. He felt alive, connected to something deeper within himself. And when he finally finished, he knew that this piece of art would stay with him for years to come.",Story,cpo,85
cpo_029,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Build a spiral staircase with seats that can hold walkers and provide a gentle incline.,Design,cpo,15
cpo_029,BUCKET,Use it as a planter!,AUT,cpo,5
cpo_029,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Develop a mobile app that helps users keep track of their medication schedules and reminders.,Design,cpo,15
cpo_029,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,It may be due to different bacteria populations affecting the temperature of the water!,SCTT-Hypothesis,cpo,14
cpo_029,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Implement autonomous cars that communicate with each other to optimize routes and minimize congestion.,Design,cpo,14
cpo_029,mirror-face-reflection,"Mirrors often reflected back a person's worst qualities, but not hers. Rachel smiled warmly at the reflection staring back at her – a confident, happy woman with a bright future ahead. As she prepared for the big day, she couldn't help but feel a sense of pride at how far she'd come. From shy college student to accomplished businesswoman, Rachel's journey had been nothing short of remarkable. And now, as she applied her makeup with practiced ease, she felt ready to take on the world.",Story,cpo,85
cpo_029,BRICK,Use it as a musical instrument!,AUT,cpo,6
cpo_029,KNIFE,,AUT,cpo,0
cpo_030,Develop as many design ideas as you can to increase the use of renewable energy sources.,Build a solar powered sports stadium in the middle of the desert,Design,cpo,12
cpo_030,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Can a person's biology adapt to their environment so drastically if they were traveling through space?,SCTT-ResearchQuestion,cpo,16
cpo_030,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Install transparent tubes as a subway system so commuters can watch the city pass below them while moving quickly,Design,cpo,19
cpo_030,mirror-face-reflection,She had always been fascinated by her own reflection. She would stare at it for hours trying to pick out the secrets hidden deep within her eyes. One day she decided to make her reflection come alive. With the help of some mirrors and glass she created a room where she could walk around and talk to her mirror face. Her name was Emma and she couldn't wait to finally talk to her long lost friend. But little did Emma know that there was something else lurking behind those mirrors. Something sinister that wanted nothing more than to hurt her.,Story,cpo,100
cpo_030,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,"Create AI robots that are companions to people who need assistance remembering things, such as family members with Alzheimer’s",Design,cpo,19
cpo_030,PENCIL,Use a pencil as a makeshift shaker in music performances,AUT,cpo,10
cpo_030,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How does learning work in the brain when compared to human beings?,SCTT-ResearchQuestion,cpo,12
cpo_030,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Maybe the universe has a way of telling us it needs help and we’re running low on resources.,SCTT-Hypothesis,cpo,18
cpo_030,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Build tiny elevators into staircases that allow wheelchairs to climb stairs easily,Design,cpo,12
cpo_030,pen-paper-story,"Her hand trembled slightly as she grasped the pen, her heart pounding in anticipation. The blank sheet of paper seemed daunting but she knew what she needed to write. As soon as the first droplet of ink touched the page, words began pouring onto the paper like magic. It was the most beautiful thing she had ever seen. She felt free, letting her thoughts flow onto the paper without any fear or doubt. Time flew by as she wrote and before she knew it, the sun set over the horizon. She closed her eyes, feeling elated, knowing that she had accomplished something truly special.",Story,cpo,104
cpo_030,BRICK,Use bricks as planters for large flowers or bushes,AUT,cpo,9
cpo_030,BUCKET,Use a bucket as a makeshift hot tub in a camping trip,AUT,cpo,12
cpo_030,key-door-lock,"The door creaked as Emily reached for the old key hanging from her neck. This was the moment of truth – she was about to unlock the mysterious cave that had been sealed off for decades. She took a deep breath and stuck the key in the lock. Slowly but surely, the mechanism turned and the door swung open. A warm light poured out into the darkness, beckoning Emily inside. She stepped forward cautiously, not knowing what lay ahead. Was it a discovery of great importance? Or just a waste of time?",Story,cpo,92
cpo_030,KNIFE,Use a knife as a tool to sharpen paint brushes,AUT,cpo,10
cpo_030,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,Maybe the fish were using some sort of advanced sonar technology to heat up their home.,SCTT-Hypothesis,cpo,16
cpo_030,bridge-river-cross,"They called it the Great Bridge. An engineering marvel that spanned across the widest river on earth, making it easier for people to cross and establish trade routes. But the journey wasn’t easy. Many lives were lost due to the strong currents and unpredictable weather conditions. So many lives were lost that it became known as a place of death. It was whispered among travelers that the spirits of those who died trying to cross the river now resided under the bridge. They begged anyone passing by to hear their stories and to never forget their names. People passed by, hearing the faint whispers, but none listened. Until Sophia came along. She had heard the whispers before, but there was something peculiar about the ones she was hearing today. Maybe it was the way the wind carried them closer, or maybe it was the voice itself. Whatever it was, Sophia stopped. And listened.",Story,cpo,153
cpo_031,mirror-face-reflection,"mirror face reflection stared back at her. Her smile was perfect, but there was something off about it. She felt a shudder run down her spine as she realized that the reflection wasn't smiling. It was serious, almost sad. The face began to fade away, revealing a dark void behind it. 
She stumbled backward, tripping over her own feet. As she fell, everything went black.",Story,cpo,65
cpo_031,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,build underground tunnels that allow cars to pass through the city without traffic jams.,Design,cpo,14
cpo_031,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,What triggers the emotions in this robot?,SCTT-ResearchQuestion,cpo,7
cpo_031,bridge-river-cross,"They had been traveling for hours, and finally they saw it -- the bridge that would take them across the raging river below. They were the only ones who wanted to cross; everyone else was content to stay put, waiting for a safer route to open up. But these two were determined to make it across, no matter what dangers lay ahead. They stepped onto the rickety old bridge, their hearts pounding with anticipation. Would they make it? And what horrors awaited them on the other side? They didn't know, but they were ready to find out. Suddenly, a strong gust of wind blew across the river, causing the bridge to sway violently. The two travelers grabbed onto each other, holding tight as the bridge lurched beneath their feet. They took a deep breath and continued on, their fingers intertwined as they made their way across the treacherous span. Finally, after what seemed like an eternity, they reached the end of the bridge and collapsed onto the solid ground, gasping with relief. They looked back at the bridge, which creaked ominously in the wind. ""Wasn't that fun?"" one of them asked, grinning. The other just shook his head, laughing. ""Yeah, let's do it again sometime.""",Story,cpo,205
cpo_031,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,install a chair lift or a conveyor belt for those who cannot walk up stairs.,Design,cpo,15
cpo_031,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"Perhaps there is some sort of ecosystem that removes the heat from the water, or maybe there is an enzyme that breaks down the warm particles that come from the sun.",SCTT-Hypothesis,cpo,31
cpo_031,key-door-lock,"As she rummaged through her backpack, Sarah couldn't seem to find the key. She must have left it somewhere. She walked back to the house, trying to remember where she last used it. When she arrived, she noticed a strange glow coming from under the door. As she approached it, the light grew brighter. It was a small, shimmering orb hovering next to the lock. A soft voice whispered in her ear, ""Look within."" Sarah closed her eyes, focusing on her memories. Where did I use that key? Suddenly, an image popped into her mind -- the cave entrance, where she had left the key as a makeshift marker. She smiled, knowing exactly where it was. With renewed confidence, she turned the orb and opened the door.",Story,cpo,127
cpo_031,Develop as many design ideas as you can to increase the use of renewable energy sources.,"use solar panels to power homes and buildings, and also create large solar farms that provide electricity to entire cities.",Design,cpo,20
cpo_031,KNIFE,cut vegetables quickly and efficiently when cooking meals.,AUT,cpo,8
cpo_031,BRICK,create a planter to grow plants inside a room.,AUT,cpo,9
cpo_031,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,create a smart calendar that can remind people of upcoming appointments and events based on their location and activities.,Design,cpo,19
cpo_031,BUCKET,transport heavy loads or construction materials across a site.,AUT,cpo,9
cpo_031,PENCIL,write with it in sand or dirt when writing in hard-to-reach places.,AUT,cpo,12
cpo_031,pen-paper-story,"The pen hovered above the paper, hesitant to start. He knew that whatever he wrote would change lives forever. He thought of all the stories he'd heard, all the struggles and triumphs. He wanted to capture that essence on the page. But how? He dipped the pen in ink and began to write. At first, it was awkward, stilted. But as the words flowed out of him, he found his rhythm. He wrote of hope and despair, of love and loss. The words poured onto the page, telling a story that needed to be told. He finished at last, exhausted but exhilarated. What would others think of his work? Only time would tell. For now, he sat back and admired the beauty of his creation.",Story,cpo,125
cpo_031,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Could we find evidence of life on this planet despite not having any resources available to us?,SCTT-ResearchQuestion,cpo,17
cpo_031,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Maybe there's an underwater mechanism that cools down the water temperature before it reaches the surface.,SCTT-Hypothesis,cpo,16
cpo_032,KNIFE,use it as an ice pick,AUT,cpo,6
cpo_032,pen-paper-story,he began writing his story on paper but he noticed something strange when he looked up at his subject he saw a giant pen hovering above him it was about to drop down and write its own story the man knew what he had to do he grabbed his pen and paper and ran out the door and into the streets where the giant pen hovered above the buildings the man wrote furiously trying to keep up with the giants movements but it seemed like he was never going to catch up until he heard a voice behind him write whatever i tell you to write or else he did just that and managed to escape,Story,cpo,116
cpo_032,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,maybe some aliens came and took them because their light wasn't good enough so they decided to upgrade to better lights,SCTT-Hypothesis,cpo,21
cpo_032,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,build a glass elevator so people can go up and down the stairs without having to physically walk up them,Design,cpo,20
cpo_032,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,the other lake has more sediment blocking the sunlight from reaching the bottom,SCTT-Hypothesis,cpo,13
cpo_032,Develop as many design ideas as you can to increase the use of renewable energy sources.,create an underwater solar panel that captures light and converts it into electricity,Design,cpo,13
cpo_032,mirror-face-reflection,a stranger walked up to him and said hello how's life treating you the man turned around to see who it was only to realize that it was himself looking back at him from inside a mirror the man reached forward and touched his face wondering if this was reality or a dream he felt his hand touch cold metal and realized that it must be the reflection pulling away he reached forward again feeling his fingers brush against skin once more but this time he didn't pull back instead he grasped onto the reflection tightly not wanting to let go,Story,cpo,101
cpo_032,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,install a smart device in their home that reminds them to take medication,Design,cpo,13
cpo_032,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,does it have a sense of humor?,SCTT-ResearchQuestion,cpo,7
cpo_032,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,build an underwater tunnel system so people can travel through the city under the water rather than being stuck in traffic,Design,cpo,21
cpo_032,bridge-river-cross,years ago the world was plagued by wars and famine but a group of engineers came together to create a massive tunnel system that spanned across entire oceans connecting continents and allowing people to travel freely now years later the man stood atop the river staring out at the entrance to the tunnel system he knew it was a daunting task but he also knew it would change the course of human history forever he took a deep breath and stepped forward into the unknown,Story,cpo,85
cpo_032,BRICK,use bricks as musical instruments,AUT,cpo,5
cpo_032,PENCIL,use pencils as paintbrushes,AUT,cpo,4
