prolific_id,item,response,google_rating,anthropic_rating,xai_rating,openai_rating,prediction,modelname,text
63f6921f294f32b36bb1179e,pen-paper-story,"once upon a time there was a famous author but he was notorious for not keeping track of his equipment. some days he couldn't put his hand on a pen that worked, other days he couldn't find the right size paper or even decide if he wanted to use plain or lined paper. all he wanted to do with his life was write, and not be bogged down by keeping track of the tools of his trade. he decided to ask his housekeeper to always make sure that his desk had an assortment of different coloured pens and different sizes of lined and unlined paper. all was well in his world from then onwards.",10,18,20,15,0.5,MAoSS,"once upon a time there was a famous author but he was notorious for not keeping track of his equipment. some days he couldn't put his hand on a pen that worked, other days he couldn't find the right size paper or even decide if he wanted to use plain or lined paper. all he wanted to do with his life was write, and not be bogged down by keeping track of the tools of his trade. he decided to ask his housekeeper to always make sure that his desk had an assortment of different coloured pens and different sizes of lined and unlined paper. all was well in his world from then onwards."
5ec28db2622c500632dc95bc,pen-paper-story,"the small boy had a very important test in school the morning. i rushed to class where he sat at his desk, pulled out his pen from his pencil case and turned over the white piece of paper handed to him by his teacher. i sat there nervously as he waited for the clock to strike nine and then could start. at that point he started to write. he wrote his name and the date and then answered the quetions as best he could.",10,15,10,15,0.3,MAoSS,"the small boy had a very important test in school the morning. i rushed to class where he sat at his desk, pulled out his pen from his pencil case and turned over the white piece of paper handed to him by his teacher. i sat there nervously as he waited for the clock to strike nine and then could start. at that point he started to write. he wrote his name and the date and then answered the quetions as best he could."
66019f5e10adbe524f2a844a,pen-paper-story,"i have come in to my cosy sitting room after a long day at work, but i felt inspired so i had to grab a pen and paper and i begin to write.  i had such a good idea at work that i had to write it down straight away,  i think that this will be the idea for my new book, i can feel it in my bones that this could be the start of something good, so i take a deep breath and begin to write, the words flow and then i become lost in my imagination.",10,18,10,15,0.36,MAoSS,"i have come in to my cosy sitting room after a long day at work, but i felt inspired so i had to grab a pen and paper and i begin to write.  i had such a good idea at work that i had to write it down straight away,  i think that this will be the idea for my new book, i can feel it in my bones that this could be the start of something good, so i take a deep breath and begin to write, the words flow and then i become lost in my imagination."
668f0aa2dc96efe3c92449c9,pen-paper-story,today i went to the store to buy school supplies and prepare for the semester ahead. i bought a pen and some paper to write on while i'm in class. i'm looking forward to this semester very much because i am starting my phd!,10,15,10,10,0.24,MAoSS,today i went to the store to buy school supplies and prepare for the semester ahead. i bought a pen and some paper to write on while i'm in class. i'm looking forward to this semester very much because i am starting my phd!
5ef08aa7177a735c78ffbf40,pen-paper-story,"the girl had been beaten and abused for the last time. she had always used writing as a way to escape and would do so again. all the time she had spent attempting to write away her problems with paper stacked and crunched around her would come to an end. freedom this time finished with a pen, a stab to the neck and her abuser fell down. fredd",20,18,35,28,0.57,MAoSS,"the girl had been beaten and abused for the last time. she had always used writing as a way to escape and would do so again. all the time she had spent attempting to write away her problems with paper stacked and crunched around her would come to an end. freedom this time finished with a pen, a stab to the neck and her abuser fell down. fredd"
6012ed349807110d8eb941a6,pen-paper-story,"sabrina had never seen a pen or paper before. she therefore did know how to write. instead, she used the pen to make holes in the paper. the holes formed the shape of a butterfly.",15,28,45,28,0.37,MAoSS,"sabrina had never seen a pen or paper before. she therefore did know how to write. instead, she used the pen to make holes in the paper. the holes formed the shape of a butterfly."
66eeda2bc7d6e9b92b4a81c0,pen-paper-story,"she picked up the pen and she stared at the blank paper, she had a lot of heavy thoughts on her mind that she wanted to tell the detective about, she wanted to wite but the first world felt too heavy, her hand shook as she remembered the experie",15,18,10,15,0.37,MAoSS,"she picked up the pen and she stared at the blank paper, she had a lot of heavy thoughts on her mind that she wanted to tell the detective about, she wanted to wite but the first world felt too heavy, her hand shook as she remembered the experie"
6020b4d4010b8e6e89d1a6a0,pen-paper-story,"in the middle of the night maya discovered an old pen in a drawer and took a sheet of paper and drew a blank one and it had a weird desire of writing. the instant her pen scribbled on the paper the words began to form themselves, a story she had no recollection of writing. she had no idea that the paper contained secrets in her past by the time she was done. her eyes were bulged with amazement as she saw that some of the pens are supposed to do more than merely spi",15,22,35,30,0.58,MAoSS,"in the middle of the night maya discovered an old pen in a drawer and took a sheet of paper and drew a blank one and it had a weird desire of writing. the instant her pen scribbled on the paper the words began to form themselves, a story she had no recollection of writing. she had no idea that the paper contained secrets in her past by the time she was done. her eyes were bulged with amazement as she saw that some of the pens are supposed to do more than merely spi"
69136c7df68dcde570c33956,pen-paper-story,"a writer always used a pan and paper to write his short stories on, one day the pen brock in half and the paper got dirty. the writer decided to start writing in a laptop, he started doing that but he misses the feeling of holding a pen and the smell of paper, so he went to the store, bought a new pen and a notebook and started using those again.",10,18,15,15,0.29,MAoSS,"a writer always used a pan and paper to write his short stories on, one day the pen brock in half and the paper got dirty. the writer decided to start writing in a laptop, he started doing that but he misses the feeling of holding a pen and the smell of paper, so he went to the store, bought a new pen and a notebook and started using those again."
6785704c3b1ab8813a4958b0,pen-paper-story,"mary got angry and threw her pen at her brother, john. john felt hurt and got out some paper to write his grandmother, pearl, and tell her how evil his sister was. john and mary's grandmother decided to strike mary from her will. she decided she should write to her lawyer in new york and make it official.",10,18,20,15,0.49,MAoSS,"mary got angry and threw her pen at her brother, john. john felt hurt and got out some paper to write his grandmother, pearl, and tell her how evil his sister was. john and mary's grandmother decided to strike mary from her will. she decided she should write to her lawyer in new york and make it official."
671f93838d7481cd8a0d137d,pen-paper-story,"a student started a long day at school by collecting his materials at his desk.  he took a pen and paper out of his backpack to begin to write the assignment written on the board.  before he had begun to write down tomorrow's homework, an announcement came over the intercom:  there was a surprise fire drill.  everyone needed to leave their seat and walk across the school campus.  by the time he returned to his seat, the class period was over and he needed to leave for his next class.",10,15,10,15,0.46,MAoSS,"a student started a long day at school by collecting his materials at his desk.  he took a pen and paper out of his backpack to begin to write the assignment written on the board.  before he had begun to write down tomorrow's homework, an announcement came over the intercom:  there was a surprise fire drill.  everyone needed to leave their seat and walk across the school campus.  by the time he returned to his seat, the class period was over and he needed to leave for his next class."
6613fbd97d84091e654e5ca6,pen-paper-story,i needed to come up with a good story. so all i could do was take my pen to paper and do the best i could. i had to write what came from my heart. so i need to just be honest and let the words come out. i hope that they will make someone feel happy.,10,15,10,15,0.24,MAoSS,i needed to come up with a good story. so all i could do was take my pen to paper and do the best i could. i had to write what came from my heart. so i need to just be honest and let the words come out. i hope that they will make someone feel happy.
65de3af8fcbc6ef9331bd863,pen-paper-story,"i couldn't find my favorite pen, and was frantically looking everywhere. my paper on creative writing was due in 1 day. yeah, i could use another pen, but when i write, something about my old faithful one gives me comfort. and, somehow, seems to make me more creative.",10,18,20,20,0.28,MAoSS,"i couldn't find my favorite pen, and was frantically looking everywhere. my paper on creative writing was due in 1 day. yeah, i could use another pen, but when i write, something about my old faithful one gives me comfort. and, somehow, seems to make me more creative."
663b52235d299050aeb29aca,pen-paper-story,"maya found an old pen lying on her desk, its gold tip glinting in the sunlight. she placed a blank sheet of paper in front of her and hesitated, unsure what to write. slowly, words began to flow, each sentence feeling like a whisper from a forgotten memory. by the time she finished, the paper was filled with a story she hadn’t known she carried inside. that simple pen had unlocked a world she thought she had lost.",15,28,30,20,0.53,MAoSS,"maya found an old pen lying on her desk, its gold tip glinting in the sunlight. she placed a blank sheet of paper in front of her and hesitated, unsure what to write. slowly, words began to flow, each sentence feeling like a whisper from a forgotten memory. by the time she finished, the paper was filled with a story she hadn’t known she carried inside. that simple pen had unlocked a world she thought she had lost."
69332055a26312923a56605b,pen-paper-story,"she found an old pen buried in her desk drawer, ink stained. she grabbed the pen in a hurry flipped open a notebook and began to write her story.",10,15,10,15,0.28,MAoSS,"she found an old pen buried in her desk drawer, ink stained. she grabbed the pen in a hurry flipped open a notebook and began to write her story."
63cc90d2bed7edb18c3fd155,pen-paper-story,"adell picked up her pen, her favorite pen. it was silver with gold trim around the cap - it was the best thing to write with. she opened her journal and spent a few moments appreciating the thick but smooth paper. this was her favorite time of day. just her and the cats, she was able to breath in the silence and take a moment to reflect on her day. her journal was her peace.",10,22,10,15,0.43,MAoSS,"adell picked up her pen, her favorite pen. it was silver with gold trim around the cap - it was the best thing to write with. she opened her journal and spent a few moments appreciating the thick but smooth paper. this was her favorite time of day. just her and the cats, she was able to breath in the silence and take a moment to reflect on her day. her journal was her peace."
67f2b914d702155cbc0a3a2c,pen-paper-story,i want to draw a picture. the first thing i must do is find a pen and paper. i then need to decide what i want to draw. i wrote down some ideas that i find interesting. i then choose the one that is most appealing. i then begin to draw.,10,15,10,15,0.23,MAoSS,i want to draw a picture. the first thing i must do is find a pen and paper. i then need to decide what i want to draw. i wrote down some ideas that i find interesting. i then choose the one that is most appealing. i then begin to draw.
62911ef14fd68295d60ba83b,pen-paper-story,"emma was in the library; she needed to study for her math exam. suddenly, she realized she didn't have any paper or a pen to write her notes. jose, who was watching her from across the room, approached her and offered to help.",10,15,10,15,0.26,MAoSS,"emma was in the library; she needed to study for her math exam. suddenly, she realized she didn't have any paper or a pen to write her notes. jose, who was watching her from across the room, approached her and offered to help."
5b5e0e86902ad10001cfcc59,pen-paper-story,"he sat down, picked up the pen, and sighed, wondering on what earth had possessed him to agree to the story he'd been asked to concoct. he grabbed some paper, and took a look at the notes the client had given him. what on earth is this person thinking? he wondered. who on earth wants a story about a dinosaur travelling through time to the present day? after a few seconds, he shrugged, and started to write. crazy they want, crazy they'll get.",20,22,35,30,0.55,MAoSS,"he sat down, picked up the pen, and sighed, wondering on what earth had possessed him to agree to the story he'd been asked to concoct. he grabbed some paper, and took a look at the notes the client had given him. what on earth is this person thinking? he wondered. who on earth wants a story about a dinosaur travelling through time to the present day? after a few seconds, he shrugged, and started to write. crazy they want, crazy they'll get."
669424e6b661e0a098ec66a4,pen-paper-story,"i miss the good ol' days when i could write a story with a pen and paper and not type on a sophisticated machine. i do believe my handwriting has gotten worse over time. i don't even think i can write in cursive anymore even though i was able to at one point. being an 80s baby, life has changed so much.",15,18,10,15,0.34,MAoSS,"i miss the good ol' days when i could write a story with a pen and paper and not type on a sophisticated machine. i do believe my handwriting has gotten worse over time. i don't even think i can write in cursive anymore even though i was able to at one point. being an 80s baby, life has changed so much."
695c6b4f435bc06369113b97,pen-paper-story,there was a man who lived on the moon. he did not have a pen or paper but had a message to write. he drew a portrait after his own liking in the surface with his hands.,15,28,35,30,0.49,MAoSS,there was a man who lived on the moon. he did not have a pen or paper but had a message to write. he drew a portrait after his own liking in the surface with his hands.
6660ab8eeaa4f5e8a6a4d223,pen-paper-story,"one day, an aspiring writer sat down and her desk and felt something different. when she held her pen in her hand, it rested more comfortably than yesterday and seemed to start flowing on its own before her thoughts had even solidified. the paper seemed to be crisper, smoother somehow, and the pen flowed across it like butter. astonished, she readied herself and let the experience overtake her as she began to write.",15,22,20,20,0.48,MAoSS,"one day, an aspiring writer sat down and her desk and felt something different. when she held her pen in her hand, it rested more comfortably than yesterday and seemed to start flowing on its own before her thoughts had even solidified. the paper seemed to be crisper, smoother somehow, and the pen flowed across it like butter. astonished, she readied herself and let the experience overtake her as she began to write."
5b98940f754b700001f0f15c,pen-paper-story,"one day i was looking for some paper. i found some and i was getting ready to write a letter, when i discovered that i didn't have a pen. i went searching in my desk drawer and found one. it was my favorite pen that i always used. i sat down and started my task of letter writing for the week.",10,12,10,15,0.25,MAoSS,"one day i was looking for some paper. i found some and i was getting ready to write a letter, when i discovered that i didn't have a pen. i went searching in my desk drawer and found one. it was my favorite pen that i always used. i sat down and started my task of letter writing for the week."
656535cfb6e6bea3d8637deb,pen-paper-story,"king thomas held the heavy quill pen poised above the parchment, his heart racing as he prepared to sign the treaty. the paper crinkled under the pressure of his hand, smelling faintly of cedar and old dust. he began to write his name in bold, sweeping strokes, finally ending the decades of conflict between the two kingdoms. with the ink still wet, he looked out the window and realized that a single signature had just changed the course of history and saved his people.",15,22,30,20,0.57,MAoSS,"king thomas held the heavy quill pen poised above the parchment, his heart racing as he prepared to sign the treaty. the paper crinkled under the pressure of his hand, smelling faintly of cedar and old dust. he began to write his name in bold, sweeping strokes, finally ending the decades of conflict between the two kingdoms. with the ink still wet, he looked out the window and realized that a single signature had just changed the course of history and saved his people."
66971f1f9181bdc85972b84d,pen-paper-story,"the pen and paper had a mind of it's own. the paper felt clean and wanted to be left alone. the pen didn't care and chased it down, standing on top of it ready to create a mess. the pen drew a face, eyes, and a mouth. the paper used those to curse the pen out.",30,28,40,32,0.61,MAoSS,"the pen and paper had a mind of it's own. the paper felt clean and wanted to be left alone. the pen didn't care and chased it down, standing on top of it ready to create a mess. the pen drew a face, eyes, and a mouth. the paper used those to curse the pen out."
5edeea354d54cb1a825aa8f9,pen-paper-story,"adam found a dusty pen and yellowed paper in the attic trunk. trembling, he began to write his confession about the hidden treasure. each word floweed as if the pen remembered his secrets. by the last sentence, the paper glowed faintly, sealing his pact with the past forever. he left the attic in rush.",15,28,40,36,0.55,MAoSS,"adam found a dusty pen and yellowed paper in the attic trunk. trembling, he began to write his confession about the hidden treasure. each word floweed as if the pen remembered his secrets. by the last sentence, the paper glowed faintly, sealing his pact with the past forever. he left the attic in rush."
6584589847e4652b2516d4b3,pen-paper-story,"it's christmas morning, bob got up and rushed downstairs in excitement. he was eager to open his gifts. he found a small box and a pen and beautiful craft paper inside. he knew it was from his grandpa. bob had told him he wanted to write stories.",15,18,20,20,0.39,MAoSS,"it's christmas morning, bob got up and rushed downstairs in excitement. he was eager to open his gifts. he found a small box and a pen and beautiful craft paper inside. he knew it was from his grandpa. bob had told him he wanted to write stories."
607a7b7d300ce256f51706bd,pen-paper-story,"john, who was a news writer and was sitting there with his pen and paper. he was thinking back and forth of what to write. he was getting impatient, but then all of sudden it came to him. he started writing all the ideas in hus head",10,18,15,15,0.27,MAoSS,"john, who was a news writer and was sitting there with his pen and paper. he was thinking back and forth of what to write. he was getting impatient, but then all of sudden it came to him. he started writing all the ideas in hus head"
69136dffc23976053d4a4166,pen-paper-story,"the young girl was walking down the street and found a pen. she continued walking and then found paper. this inspired the girl. she decided it was her time to write, as her mother told her.",10,18,15,15,0.26,MAoSS,"the young girl was walking down the street and found a pen. she continued walking and then found paper. this inspired the girl. she decided it was her time to write, as her mother told her."
66d4407f31981698998d25d8,pen-paper-story,"while mike was at the gym working out, a pretty lady walked in. he took time before he could approach her for her contact. they both realised they had left their phones outside the gym. luckily, he found a plane white paper and a pen to write her number.",10,18,20,15,0.42,MAoSS,"while mike was at the gym working out, a pretty lady walked in. he took time before he could approach her for her contact. they both realised they had left their phones outside the gym. luckily, he found a plane white paper and a pen to write her number."
64c9892e8e7e06812b775c0c,pen-paper-story,"jimmy was so excited for christmas he has been talking about since his birthday in june. his mom noticed his excitement (since he talked about it constantly) so reminded him that santa always has his eyes open. to keep him occupied she gives him some small gifts (wrapped in christmas print paper) throughout the summer, gifted him a legal notepad, he",10,15,10,15,0.43,MAoSS,"jimmy was so excited for christmas he has been talking about since his birthday in june. his mom noticed his excitement (since he talked about it constantly) so reminded him that santa always has his eyes open. to keep him occupied she gives him some small gifts (wrapped in christmas print paper) throughout the summer, gifted him a legal notepad, he"
609a3eb31cacec1cad4b9448,pen-paper-story,"i decided i wanted to create some art work, so i looked over at the table i grabbed my pen, and i found myself some paper. i knew i didnt have loads of time, so i knew i had to think of what i wanted to create, it was now or never. i looked around just trying to find some sort of inspiration, my brain just wouldnt let me, i was so tired, and thats when it hit me. i dont need to create some giant fancy craft peice, i just needed to put my heart on the page.. and write.",15,18,20,15,0.35,MAoSS,"i decided i wanted to create some art work, so i looked over at the table i grabbed my pen, and i found myself some paper. i knew i didnt have loads of time, so i knew i had to think of what i wanted to create, it was now or never. i looked around just trying to find some sort of inspiration, my brain just wouldnt let me, i was so tired, and thats when it hit me. i dont need to create some giant fancy craft peice, i just needed to put my heart on the page.. and write."
56e225c2ec0fdd000641e72d,pen-paper-story,the poet sat down on a log near the lake looking for inspiration. they took out their fountain pen and pad of paper and looked at the natural scene around them. they started to write as they took in the beauty of the lake. ducks were swimming around and the poet started to create a poem based on these simple ducks and their relaxing swim. oh what a life those ducks must live the poet thought!,15,18,20,20,0.51,MAoSS,the poet sat down on a log near the lake looking for inspiration. they took out their fountain pen and pad of paper and looked at the natural scene around them. they started to write as they took in the beauty of the lake. ducks were swimming around and the poet started to create a poem based on these simple ducks and their relaxing swim. oh what a life those ducks must live the poet thought!
5bca67940f10750001d75f9f,pen-paper-story,"he looked over at the blank pice of paper by the window. because of his predicament, his pen seemed to be taunting him, waiting to be used, knowing that it wouldn't be today. he was hoping to write several pages for the manuscript, but there was more pressing matters on his mind. the bee that stung him sat on the windowsill, watchinh him. he grimaved thinking he wouldn't make it to the car on time to get his epi pen. his breathing become shallow.",20,18,35,28,0.52,MAoSS,"he looked over at the blank pice of paper by the window. because of his predicament, his pen seemed to be taunting him, waiting to be used, knowing that it wouldn't be today. he was hoping to write several pages for the manuscript, but there was more pressing matters on his mind. the bee that stung him sat on the windowsill, watchinh him. he grimaved thinking he wouldn't make it to the car on time to get his epi pen. his breathing become shallow."
694f357ffcfc4439fcc9545d,pen-paper-story,"my favorite pen, i use to ace test after test with my lucky pen. now i can barely write a paper",10,18,20,15,0.22,MAoSS,"my favorite pen, i use to ace test after test with my lucky pen. now i can barely write a paper"
63d42c21dc6f4d60e34cc337,pen-paper-story,"one day while sitting around doing nothing i picked up a pen and thought to myself ""i haven't written anyone in awhile, who should i write? i decided to address it to ""whoever wants this"" and stick it on my porch to see what porch pirate picks it up.",15,28,25,20,0.46,MAoSS,"one day while sitting around doing nothing i picked up a pen and thought to myself ""i haven't written anyone in awhile, who should i write? i decided to address it to ""whoever wants this"" and stick it on my porch to see what porch pirate picks it up."
62b44f66a16d45783569fad6,pen-paper-story,"johnny had always wanted a penpal. the thought of being able to being able to communicate with someone from a far away land gave him a sense of excitement. after a long wait he was matched with someone from germany. he went into his study, took a pen and paper and began to write. it was only the beginning of a mysterious adventure.",10,18,20,20,0.47,MAoSS,"johnny had always wanted a penpal. the thought of being able to being able to communicate with someone from a far away land gave him a sense of excitement. after a long wait he was matched with someone from germany. he went into his study, took a pen and paper and began to write. it was only the beginning of a mysterious adventure."
6100372e3a116cb5cb36ebea,pen-paper-story,"i find myself writing the story of my life; it's just me, a pen, and a sheet of paper. memories flow through my mind; i can't stop. it's as if my hand has a life of its own.",15,18,20,20,0.33,MAoSS,"i find myself writing the story of my life; it's just me, a pen, and a sheet of paper. memories flow through my mind; i can't stop. it's as if my hand has a life of its own."
5b735a4c3503c60001a891b7,pen-paper-story,"i stared at the blank notebook before me. paper and pen. words that wanted to bubble out, yet i could not seemed to write. i glanced out the window at the tree outside and at it's shifting colors. as the leaves change, i scribbled, so do i.",15,28,25,20,0.43,MAoSS,"i stared at the blank notebook before me. paper and pen. words that wanted to bubble out, yet i could not seemed to write. i glanced out the window at the tree outside and at it's shifting colors. as the leaves change, i scribbled, so do i."
666aef80f189d775a0f2554e,pen-paper-story,"lila picked up her pen and stared at the blank paper in front of her. she wanted to write, but the words wouldn’t come. the pen felt heavier than usual, as if it knew the story she needed to tell was important.",15,18,10,20,0.41,MAoSS,"lila picked up her pen and stared at the blank paper in front of her. she wanted to write, but the words wouldn’t come. the pen felt heavier than usual, as if it knew the story she needed to tell was important."
65076318d067065e1257a025,pen-paper-story,"lucy was a creative girl. she was mesmerized by the pen as it glided against the paper. she loved to write. it allowed her to enter a new world, fueled by her imagination.",10,15,15,15,0.37,MAoSS,"lucy was a creative girl. she was mesmerized by the pen as it glided against the paper. she loved to write. it allowed her to enter a new world, fueled by her imagination."
6682fb350787f54e89d4001b,pen-paper-story,"angelina found an old pen tucked inside of a dusty drawer and a blank sheet of paper waiting to write herself a story. she had no idea what she should write, but as soon as the pen touched the paper, words began to spill out like they had been waiting years to be told. each sentence seemed to breathe on it's own, carrying her imagination into worlds she had never seen. by the time she set the pen down, the paper was filled by a story that felt alive, almost like it had been written by itself. she smiled and realized that the simple tools held the most magic within them.",20,28,35,25,0.53,MAoSS,"angelina found an old pen tucked inside of a dusty drawer and a blank sheet of paper waiting to write herself a story. she had no idea what she should write, but as soon as the pen touched the paper, words began to spill out like they had been waiting years to be told. each sentence seemed to breathe on it's own, carrying her imagination into worlds she had never seen. by the time she set the pen down, the paper was filled by a story that felt alive, almost like it had been written by itself. she smiled and realized that the simple tools held the most magic within them."
6653e566a1dd567008582c28,pen-paper-story,"i had to write out an essay for homework. first i had to find paper. oh no, my pen is out of ink! i had to run to the store to buy another pen. i returned huffing and puffing.",10,12,10,15,0.23,MAoSS,"i had to write out an essay for homework. first i had to find paper. oh no, my pen is out of ink! i had to run to the store to buy another pen. i returned huffing and puffing."
636d39168fe0bc0570ee8da0,pen-paper-story,"the elderly man picked up favourite pen, the one that he had been given by his wife for the wedding anniversary. he shuffled around his desk and found a sheet of blue paper, and he sat down and began to write. he thought of his day, and of his dog, and of his wife, and thoughts became words, and the words flowed onto the paper.",15,22,20,20,0.44,MAoSS,"the elderly man picked up favourite pen, the one that he had been given by his wife for the wedding anniversary. he shuffled around his desk and found a sheet of blue paper, and he sat down and began to write. he thought of his day, and of his dog, and of his wife, and thoughts became words, and the words flowed onto the paper."
6101f4093ed452ae3b6d5ab9,pen-paper-story,"there existed a magical pen that could write stories on its own. it had so many ideas in its head that was so conveniently located in its eraser. the eraser would get larger and larger, so large that it was close to exploding. despite the odds, the pen could only get these stories out if it found the right paper. finding this paper became its life goal.",30,28,35,35,0.62,MAoSS,"there existed a magical pen that could write stories on its own. it had so many ideas in its head that was so conveniently located in its eraser. the eraser would get larger and larger, so large that it was close to exploding. despite the odds, the pen could only get these stories out if it found the right paper. finding this paper became its life goal."
66e7a809808daaac1a79dd40,pen-paper-story,i wanted to write a short story so i pulled out my en and paper. i started to write word after word flowed onto the paper. my pen seemed to take a litfe of it's own. the stories i wrote that day took on a life of its own.,10,15,25,15,0.29,MAoSS,i wanted to write a short story so i pulled out my en and paper. i started to write word after word flowed onto the paper. my pen seemed to take a litfe of it's own. the stories i wrote that day took on a life of its own.
66b4c93eba2cec5de17809,pen-paper-story,"a man sat in his study wondering what to write. he wanted to put pen to paper, but nothing came to light. he was dancing in the dark. his name was bruce.",15,18,20,20,0.26,MAoSS,"a man sat in his study wondering what to write. he wanted to put pen to paper, but nothing came to light. he was dancing in the dark. his name was bruce."
612adba08b8235b31539c704,pen-paper-story,"i have been studying for this exam all week but i now suddenly feel like i know nothing. here i am holding a pen, staring at the paper and i have no idea what to write. this always happens to me, even when i am well-prepared, i shut down when i need my brain to work the most. i need to do some breathing exercises and calm down, i got this.",10,18,10,15,0.31,MAoSS,"i have been studying for this exam all week but i now suddenly feel like i know nothing. here i am holding a pen, staring at the paper and i have no idea what to write. this always happens to me, even when i am well-prepared, i shut down when i need my brain to work the most. i need to do some breathing exercises and calm down, i got this."
69458f2aa5309848951f9026,pen-paper-story,"as i write my life story with my pen on this paper, i realize i've been through more than most, i've lived the life of a 50 year old and i'm only in my early 20s. most wouldn't be able to handle this life of mine. others would crawl up in a ball and die. i fall, but i always rise up.",15,18,20,15,0.42,MAoSS,"as i write my life story with my pen on this paper, i realize i've been through more than most, i've lived the life of a 50 year old and i'm only in my early 20s. most wouldn't be able to handle this life of mine. others would crawl up in a ball and die. i fall, but i always rise up."
5c91658e319e1200014f6f9b,pen-paper-story,i love my pen that i use to write on my special paper. sometimes i take my special pen on vacations with me in order to keep writing on different paper everyday. it seems like there is not enough paper out there for me to write on with my special pen.,10,15,10,15,0.24,MAoSS,i love my pen that i use to write on my special paper. sometimes i take my special pen on vacations with me in order to keep writing on different paper everyday. it seems like there is not enough paper out there for me to write on with my special pen.
69416ab139b4b8d585aa4848,pen-paper-story,"today i picked up my pen to write my essay, i quickly realized i needed more paper. i got up, got dressed, and went to the store. on the way to the store there was a lot of traffic, for some reason a zebra had escaped a trailer taking it to the zoo! it was crazy watching everyone run around to catch it.",15,22,30,25,0.49,MAoSS,"today i picked up my pen to write my essay, i quickly realized i needed more paper. i got up, got dressed, and went to the store. on the way to the store there was a lot of traffic, for some reason a zebra had escaped a trailer taking it to the zoo! it was crazy watching everyone run around to catch it."
67777187e7ba2f3ced22e601,pen-paper-story,i have a cousin that loves to write in class. she always needs a good ink pen. she also needs good paper. she is happy.,10,15,10,12,0.21,MAoSS,i have a cousin that loves to write in class. she always needs a good ink pen. she also needs good paper. she is happy.
66faa830ac165a79e559da2a,pen-paper-story,"late night in my flat, just me a pen paper write nothing fancy but i felt that buzz to scribble summat good not bills or lists proper tale you know. picked up the pen started scratching words on paper wrote about some bloke lost at sea fog thick as pea soup spilling out no bother. got halfway the write turned mad inked him finding a creepy whisper in the hold paper felt alive like magic. finished folded it away that pen paper write turned boring desk into story gold felt dead happy like id nabbed a secret.",25,28,35,36,0.61,MAoSS,"late night in my flat, just me a pen paper write nothing fancy but i felt that buzz to scribble summat good not bills or lists proper tale you know. picked up the pen started scratching words on paper wrote about some bloke lost at sea fog thick as pea soup spilling out no bother. got halfway the write turned mad inked him finding a creepy whisper in the hold paper felt alive like magic. finished folded it away that pen paper write turned boring desk into story gold felt dead happy like id nabbed a secret."
5ef3bdbee9ae7a16241451c1,pen-paper-story,sofia was 10 years into her 20 year prison sentence. she was finally allowed to writer a letter to her fans . she grabbed a pen and paper and wrote thanks to all her new fans from the netflix documentary about her,15,18,35,20,0.39,MAoSS,sofia was 10 years into her 20 year prison sentence. she was finally allowed to writer a letter to her fans . she grabbed a pen and paper and wrote thanks to all her new fans from the netflix documentary about her
6466685f630eb8c3f8856e5e,pen-paper-story,"when i sat down with my pen and paper to write down my thoughts in my journal, i felt calm and ready to share, even if no one would see what i would write. i have always fancied myself a writer of sorts, whether it be short stories, prose, or poetry; i love it all. not only do i write poetry, prose, and short stories, i love reading other people's writings as well. it matters not to me a writer is famous or renowned. all that matters is the clear conveying of their thoughts on paper.",15,18,10,15,0.38,MAoSS,"when i sat down with my pen and paper to write down my thoughts in my journal, i felt calm and ready to share, even if no one would see what i would write. i have always fancied myself a writer of sorts, whether it be short stories, prose, or poetry; i love it all. not only do i write poetry, prose, and short stories, i love reading other people's writings as well. it matters not to me a writer is famous or renowned. all that matters is the clear conveying of their thoughts on paper."
642ead184d7533ccfd57d888,pen-paper-story,"so i picked up a pen and stared at the blank paper. i didnt know what to write at first, but slowly the words came. each sentence felt like a small piece of my day, captured forever. by the time i finished, the paper held a little story of my heart. writing made me feel calm and understood.",15,18,10,20,0.39,MAoSS,"so i picked up a pen and stared at the blank paper. i didnt know what to write at first, but slowly the words came. each sentence felt like a small piece of my day, captured forever. by the time i finished, the paper held a little story of my heart. writing made me feel calm and understood."
694afcabf04cdd6752673eea,pen-paper-story,"the authority of penmanship wrote a great treatise upon a white as snow paper. in this treatise, he stated that thou must use only a pen and nothing but a pen to produce great works of writing. from that day forward whenever anyone wished to write, they had to use a pen and nothing but a pen. but some say a rebellion is in the works.",20,22,35,25,0.45,MAoSS,"the authority of penmanship wrote a great treatise upon a white as snow paper. in this treatise, he stated that thou must use only a pen and nothing but a pen to produce great works of writing. from that day forward whenever anyone wished to write, they had to use a pen and nothing but a pen. but some say a rebellion is in the works."
60dc4e2299f89a7ca94b2c91,pen-paper-story,"lima found an old pen on the dusty desk, its ink long dried but still promising. she grabbed a sheet of paper and hesitated, wondering what to write. as she pressed the tip to the page, words began to flow like a hidden river, telling stories she hadn’t known she carried inside. by the time the ink dried, the paper held a small world of her own creation, born from a simple pen. she smiled, realizi",15,28,35,25,0.54,MAoSS,"lima found an old pen on the dusty desk, its ink long dried but still promising. she grabbed a sheet of paper and hesitated, wondering what to write. as she pressed the tip to the page, words began to flow like a hidden river, telling stories she hadn’t known she carried inside. by the time the ink dried, the paper held a small world of her own creation, born from a simple pen. she smiled, realizi"
