entity_id,prompt,response,task,source,word_count
centaur_072,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Can it communicate with us? Does it have emotions like us?,SCTT-ResearchQuestion,centaur,11
centaur_072,mirror-face-reflection,She looked at herself in the mirror but she didn't recognize herself anymore.,Story,centaur,13
centaur_072,Develop as many design ideas as you can to increase the use of renewable energy sources.,Replace non-renewable power plants with ones that use wind turbines and solar panels.,Design,centaur,13
centaur_072,PENCIL,It could be used to write secret messages if you sharpen it into a point.,AUT,centaur,15
centaur_072,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Design roads that cars can drive on top of.,Design,centaur,9
centaur_072,bridge-river-cross,They had no other choice but to cross the river by using the rickety old bridge.,Story,centaur,16
centaur_073,bridge-river-cross,"The river was flowing fast, but I had to cross it. I looked around and found a tree trunk long enough to stretch across the river. I carefully balanced myself as I crossed the river.",Story,centaur,35
centaur_073,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Have staircases built with ramps instead of steps so people with mobility issues can more easily climb up them.,Design,centaur,19
centaur_073,BRICK,"A brick can be used as a paper weight, door stopper, or step stool.",AUT,centaur,14
centaur_073,mirror-face-reflection,"As I stared into my reflection, I wondered if there were an alternate version of me out there somewhere staring back at their own reflection.",Story,centaur,25
centaur_073,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Is the planet habitable? What kind of life exists here? Are we alone? Do we belong here?,SCTT-ResearchQuestion,centaur,17
centaur_073,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,"Maybe something's going wrong in space, or maybe the stars themselves are dying, or maybe the Earth is spinning too fast and losing its gravitational pull.",SCTT-Hypothesis,centaur,26
centaur_073,pen-paper-story,"I had nothing left to say. But, I picked up a pen and started writing anyways. Before I knew it, I had written pages full of stories.",Story,centaur,27
centaur_073,BUCKET,"A bucket can be used as a makeshift seat, garbage can, or container for food/water storage.",AUT,centaur,16
centaur_073,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"It might be because the first lake has a darker bottom which absorbs more heat, or because the second lake is deeper and therefore less warm near the surface.",SCTT-Hypothesis,centaur,29
centaur_073,KNIFE,"A knife can be used as a letter opener, screwdriver substitute, or box cutter.",AUT,centaur,14
centaur_073,key-door-lock,"When I returned home, I was confused as to where I placed my keys. Suddenly, I remembered. They were sitting right next to my bed.",Story,centaur,25
centaur_073,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Use voice activated smart devices to remind those who need it of important things.,Design,centaur,14
centaur_073,Develop as many design ideas as you can to increase the use of renewable energy sources.,Provide subsidies and tax cuts to corporations and businesses that invest heavily in green energy infrastructure.,Design,centaur,16
centaur_073,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,"Implement tolls in congested areas during rush hour, improve public transportation systems, and create carpooling programs.",Design,centaur,16
centaur_073,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Can it communicate effectively with other robots? Does it understand complex problems? Is it capable of creating original ideas?,SCTT-ResearchQuestion,centaur,19
centaur_073,PENCIL,"A pencil can be used as a straw, stick for roasting marshmallows, or toothpick.",AUT,centaur,14
centaur_074,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,I wonder if there's water on this planet.,SCTT-ResearchQuestion,centaur,8
centaur_074,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,build a staircase with a moving platform (escalator),Design,centaur,8
centaur_074,BUCKET,make it into a chair,AUT,centaur,5
centaur_074,PENCIL,use as a weapon,AUT,centaur,4
centaur_074,bridge-river-cross,"One day, a person crossed the river over the bridge and never returned home.",Story,centaur,14
centaur_074,mirror-face-reflection,The person looked at their face and saw someone else's reflection staring back at them.,Story,centaur,15
centaur_074,key-door-lock,They unlocked the door with a key and stepped inside.,Story,centaur,10
centaur_074,Develop as many design ideas as you can to increase the use of renewable energy sources.,Use more solar panels to generate electricity.,Design,centaur,7
centaur_074,KNIFE,use as a weapon,AUT,centaur,4
centaur_074,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,build more public transport routes,Design,centaur,5
centaur_074,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How much information does it take to program it?,SCTT-ResearchQuestion,centaur,9
centaur_074,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,The second lake may have a darker bottom which absorbs more heat.,SCTT-Hypothesis,centaur,12
centaur_074,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,Something big must be blocking out the light coming from the stars.,SCTT-Hypothesis,centaur,12
centaur_074,BRICK,Use it as a paperweight,AUT,centaur,5
centaur_074,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Use a calendar and color code each day depending on what needs to be done.,Design,centaur,15
centaur_074,pen-paper-story,A man wrote a book about his life using a pencil and paper.,Story,centaur,13
centaur_075,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,The sun is setting early due to it being close to winter.,SCTT-Hypothesis,centaur,12
centaur_075,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,A digital assistant that reminds them of their daily tasks.,Design,centaur,10
centaur_075,PENCIL,As a weapon.,AUT,centaur,3
centaur_075,bridge-river-cross,There was once a man who wanted to cross the river. However he couldn't swim so he had to build a bridge to cross.,Story,centaur,24
centaur_075,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,It has more algae growing in it which warms the water up.,SCTT-Hypothesis,centaur,12
centaur_075,BRICK,To hold down paper.,AUT,centaur,4
centaur_075,BUCKET,To carry fish back home after fishing.,AUT,centaur,7
centaur_075,KNIFE,For cutting hair.,AUT,centaur,3
centaur_075,mirror-face-reflection,When I looked into the mirror I saw my reflection staring back at me.,Story,centaur,14
centaur_075,pen-paper-story,I took out a piece of paper and wrote my story using a pen.,Story,centaur,14
centaur_075,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Increase public transportation.,Design,centaur,3
centaur_075,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Does it contain life forms?,SCTT-ResearchQuestion,centaur,5
centaur_075,Develop as many design ideas as you can to increase the use of renewable energy sources.,Make solar panels more efficient.,Design,centaur,5
centaur_075,key-door-lock,She unlocked her front door and went inside.,Story,centaur,8
centaur_075,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How does it process information?,SCTT-ResearchQuestion,centaur,5
centaur_075,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Create ramps.,Design,centaur,2
centaur_076,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,What factors contribute to the planets gravitational pull?,SCTT-ResearchQuestion,centaur,8
centaur_076,PENCIL,A pencil could be used as a weapon.,AUT,centaur,8
centaur_076,Develop as many design ideas as you can to increase the use of renewable energy sources.,The use of solar panels and wind turbines should be promoted to create more renewable energy,Design,centaur,16
centaur_076,KNIFE,A knife can be used to spread butter or jam on toast.,AUT,centaur,12
centaur_076,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How does it think? How can I communicate with it? Does it understand me? Is there a way I can control its actions?,SCTT-ResearchQuestion,centaur,23
centaur_076,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,Maybe there is something under the surface of one lake that's heating up the water. Maybe one lake has a higher salinity level which makes it less dense than the other so it heats up faster.,SCTT-Hypothesis,centaur,36
centaur_076,mirror-face-reflection,"If you looked into the mirror, your reflection would stare back at you with its face.",Story,centaur,16
centaur_076,BUCKET,A bucket can hold sand or dirt if you're trying to clean up after a gardening project.,AUT,centaur,17
centaur_076,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,An alarm clock app on their phone set for times when they need to do certain things.,Design,centaur,17
centaur_076,pen-paper-story,Using my paper and pen I'll write the most beautiful love story anyone will ever read.,Story,centaur,16
centaur_076,BRICK,Bricks can make a nice path through your garden.,AUT,centaur,9
centaur_076,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,There could be some type of eclipse where the moon is blocking out all light.,SCTT-Hypothesis,centaur,15
centaur_076,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,A chair lift or escalator can take them up the steps.,Design,centaur,11
centaur_076,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Have self driving cars to get people around easier. Also widen roads to fit more cars.,Design,centaur,16
centaur_076,key-door-lock,To lock the door you must insert the correct key into the hole to turn the lock.,Story,centaur,17
centaur_076,bridge-river-cross,You cross the river over the bridge so you don't get wet.,Story,centaur,12
centaur_077,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,,Design,centaur,0
centaur_077,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_077,pen-paper-story,,Story,centaur,0
centaur_077,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,,Design,centaur,0
centaur_077,key-door-lock,,Story,centaur,0
centaur_077,BRICK,,AUT,centaur,0
centaur_077,BUCKET,,AUT,centaur,0
centaur_077,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,,Design,centaur,0
centaur_077,mirror-face-reflection,,Story,centaur,0
centaur_077,KNIFE,,AUT,centaur,0
centaur_077,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,,SCTT-ResearchQuestion,centaur,0
centaur_077,PENCIL,,AUT,centaur,0
centaur_077,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,,SCTT-ResearchQuestion,centaur,0
centaur_077,Develop as many design ideas as you can to increase the use of renewable energy sources.,,Design,centaur,0
centaur_077,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_077,bridge-river-cross,,Story,centaur,0
centaur_078,mirror-face-reflection,,Story,centaur,0
centaur_078,Develop as many design ideas as you can to increase the use of renewable energy sources.,,Design,centaur,0
centaur_078,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,,Design,centaur,0
centaur_078,pen-paper-story,,Story,centaur,0
centaur_078,KNIFE,,AUT,centaur,0
centaur_078,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,,SCTT-ResearchQuestion,centaur,0
centaur_078,bridge-river-cross,,Story,centaur,0
centaur_078,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,,Design,centaur,0
centaur_078,BUCKET,,AUT,centaur,0
centaur_078,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,,SCTT-ResearchQuestion,centaur,0
centaur_078,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_078,key-door-lock,,Story,centaur,0
centaur_078,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,,Design,centaur,0
centaur_078,PENCIL,,AUT,centaur,0
centaur_078,BRICK,,AUT,centaur,0
centaur_078,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_079,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,,SCTT-ResearchQuestion,centaur,0
centaur_079,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_079,mirror-face-reflection,,Story,centaur,0
centaur_079,Develop as many design ideas as you can to increase the use of renewable energy sources.,,Design,centaur,0
centaur_079,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,,Design,centaur,0
centaur_079,bridge-river-cross,,Story,centaur,0
centaur_079,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_079,pen-paper-story,,Story,centaur,0
centaur_079,BUCKET,,AUT,centaur,0
centaur_079,key-door-lock,,Story,centaur,0
centaur_079,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,,SCTT-ResearchQuestion,centaur,0
centaur_079,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,,Design,centaur,0
centaur_079,KNIFE,,AUT,centaur,0
centaur_079,PENCIL,,AUT,centaur,0
centaur_079,BRICK,,AUT,centaur,0
centaur_079,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,,Design,centaur,0
centaur_080,mirror-face-reflection,She looked at her reflection in the mirror and was taken aback as she saw a completely different face looking back at her.,Story,centaur,23
centaur_080,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,The black hole near Earth's solar system grew larger as it swallowed more stars.,SCTT-Hypothesis,centaur,14
centaur_080,key-door-lock,I put the key into the door and turned the lock. I walked inside my house and closed the door behind me.,Story,centaur,22
centaur_080,BRICK,A brick can be used to stop the wind from blowing out a candle flame.,AUT,centaur,15
centaur_080,KNIFE,A knife could also be used as a shovel.,AUT,centaur,9
centaur_080,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How did the robots evolve to become sentient?,SCTT-ResearchQuestion,centaur,8
centaur_080,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,"Is there oxygen on the planet? If so, how much is in the atmosphere?",SCTT-ResearchQuestion,centaur,14
centaur_080,Develop as many design ideas as you can to increase the use of renewable energy sources.,Create better incentives for companies to invest in green technologies.,Design,centaur,10
centaur_080,bridge-river-cross,I crossed the bridge over the river. The rushing water below me pushed against the rocks and splashed up high.,Story,centaur,20
centaur_080,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Encourage people to carpool and utilize public transit systems.,Design,centaur,9
centaur_080,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,Perhaps the first lake has some plants growing in it that block the sun from reaching the bottom of the lake.,SCTT-Hypothesis,centaur,21
centaur_080,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Create an app that reminds people when they need to complete certain tasks.,Design,centaur,13
centaur_080,pen-paper-story,I wrote a story on paper using a pen. It was about a man who used his imagination to create stories.,Story,centaur,21
centaur_080,PENCIL,A pencil could be used as a tiny baton.,AUT,centaur,9
centaur_080,BUCKET,A bucket can be used to catch falling rainwater.,AUT,centaur,9
centaur_080,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Install escalators on staircases.,Design,centaur,4
centaur_081,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Use autonomous vehicles that communicate via Internet of Things (IoT) technology.,Design,centaur,11
centaur_081,KNIFE,Use it as a wall decoration.,AUT,centaur,6
centaur_081,BUCKET,Use it to make a bird feeder.,AUT,centaur,7
centaur_081,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Create an app with daily reminders,Design,centaur,6
centaur_081,pen-paper-story,The pen writes down a story.,Story,centaur,6
centaur_081,mirror-face-reflection,I looked into my reflection.,Story,centaur,5
centaur_081,bridge-river-cross,The river flows under the bridge.,Story,centaur,6
centaur_081,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,How does gravity work on the planet?,SCTT-ResearchQuestion,centaur,7
centaur_081,PENCIL,A pencil can be used as a drumstick.,AUT,centaur,8
centaur_081,BRICK,Build bricks to make a table.,AUT,centaur,6
centaur_081,key-door-lock,The key unlocks the door.,Story,centaur,5
centaur_081,Develop as many design ideas as you can to increase the use of renewable energy sources.,Increase solar panel production capacity.,Design,centaur,5
centaur_081,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Could the robot feel human emotions?,SCTT-ResearchQuestion,centaur,6
centaur_081,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,Water temperature might depend on the depth of the lake.,SCTT-Hypothesis,centaur,10
centaur_081,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,The stars could be covered by dark clouds.,SCTT-Hypothesis,centaur,8
centaur_081,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Install escalators and elevators.,Design,centaur,4
centaur_082,KNIFE,It's an excellent knife to cut pizza.,AUT,centaur,7
centaur_082,mirror-face-reflection,The person looked into the mirror and saw their reflection.,Story,centaur,10
centaur_082,BRICK,The brick is used as a door stopper.,AUT,centaur,8
centaur_082,bridge-river-cross,The person walks across the bridge over the river to get to the other side.,Story,centaur,15
centaur_082,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Make more public transportation available so fewer cars need to drive on the road.,Design,centaur,14
centaur_082,PENCIL,The pencil is used as a drumstick.,AUT,centaur,7
centaur_082,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,"One lake may be surrounded by rocks which absorb heat from the sun, making the water warm.",SCTT-Hypothesis,centaur,17
centaur_082,BUCKET,The bucket is used to collect rainwater.,AUT,centaur,7
centaur_082,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Create automatic staircases that move up and down when someone steps onto it.,Design,centaur,13
centaur_082,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,What would happen if this robot was given access to weapons?,SCTT-ResearchQuestion,centaur,11
centaur_082,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Are there any living organisms on the planet?,SCTT-ResearchQuestion,centaur,8
centaur_082,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,An alien life form has created a cloaking device that makes stars invisible.,SCTT-Hypothesis,centaur,13
centaur_082,Develop as many design ideas as you can to increase the use of renewable energy sources.,Provide financial incentives for companies to switch to renewable energy.,Design,centaur,10
centaur_082,pen-paper-story,The person wrote an entire book using a pen and paper.,Story,centaur,11
centaur_082,key-door-lock,The person unlocked their front door using a key.,Story,centaur,9
centaur_082,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Have them set alarms on their phone or computer to remind them of what needs to be done.,Design,centaur,18
centaur_083,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,electric cars,Design,centaur,2
centaur_083,key-door-lock,"I used my key to open the door, then sat down at my desk and wrote a story.",Story,centaur,18
centaur_083,pen-paper-story,i picked up my paper and pencil and started writing a story,Story,centaur,12
centaur_083,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,how does it respond to human emotions?,SCTT-ResearchQuestion,centaur,7
centaur_083,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,escalators,Design,centaur,1
centaur_083,mirror-face-reflection,I looked into the mirror and saw my reflection staring back at me.,Story,centaur,13
centaur_083,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,what type of environment would sustain life?,SCTT-ResearchQuestion,centaur,7
centaur_083,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,the first lake may have more nutrients for plants which absorb heat.,SCTT-Hypothesis,centaur,12
centaur_083,bridge-river-cross,I crossed over the river on a bridge to get to the other side.,Story,centaur,14
centaur_083,BUCKET,bucket as a seat,AUT,centaur,4
centaur_083,PENCIL,pencil as a drumstick,AUT,centaur,4
centaur_083,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,there is a solar eclipse happening,SCTT-Hypothesis,centaur,6
centaur_083,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,phone reminders,Design,centaur,2
centaur_083,Develop as many design ideas as you can to increase the use of renewable energy sources.,build more wind turbines,Design,centaur,4
centaur_083,BRICK,brick as a door stopper,AUT,centaur,5
centaur_083,KNIFE,knife as a screwdriver,AUT,centaur,4
centaur_084,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,What would happen if I tried to breathe?,SCTT-ResearchQuestion,centaur,8
centaur_084,BUCKET,A hat.,AUT,centaur,2
centaur_084,mirror-face-reflection,"When she looked into the mirror, she saw her own reflection looking back at her.",Story,centaur,15
centaur_084,bridge-river-cross,The old bridge across the river was beautiful as it stretched over the flowing blue water.,Story,centaur,16
centaur_084,pen-paper-story,"Using his pen, he wrote stories on paper for hours.",Story,centaur,10
centaur_084,Develop as many design ideas as you can to increase the use of renewable energy sources.,Build more wind turbines.,Design,centaur,4
centaur_084,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Build more roads and highways so there is less traffic on each road.,Design,centaur,13
centaur_084,key-door-lock,She used her key to unlock the door and then locked it again when she left.,Story,centaur,16
centaur_084,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,They were being absorbed by black holes.,SCTT-Hypothesis,centaur,7
centaur_084,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,The first lake might be closer to hot magma underground.,SCTT-Hypothesis,centaur,10
centaur_084,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How long does it take to teach this robot how to add two numbers together?,SCTT-ResearchQuestion,centaur,15
centaur_084,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Make the stairs slanted so it's easier to walk up them.,Design,centaur,11
centaur_084,BRICK,An oven.,AUT,centaur,2
centaur_084,PENCIL,A dart.,AUT,centaur,2
centaur_084,KNIFE,To cut wood.,AUT,centaur,3
centaur_084,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Set alarms for specific times during the day.,Design,centaur,8
centaur_085,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,One has more plant life thus more organic matter being decomposed into heat.,SCTT-Hypothesis,centaur,13
centaur_085,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Use visual cues and reminders such as wall clocks.,Design,centaur,9
centaur_085,key-door-lock,The key was lost so he had to break the door open.,Story,centaur,12
centaur_085,bridge-river-cross,She took her dog across the river after it ran away.,Story,centaur,11
centaur_085,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Build more roads and make them wider.,Design,centaur,7
centaur_085,BRICK,An alarm system when stepped on.,AUT,centaur,6
centaur_085,Develop as many design ideas as you can to increase the use of renewable energy sources.,Install solar panels on all buildings.,Design,centaur,6
centaur_085,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,It is an alien invasion.,SCTT-Hypothesis,centaur,5
centaur_085,PENCIL,A weapon,AUT,centaur,2
centaur_085,mirror-face-reflection,He saw himself but thought it was someone else.,Story,centaur,9
centaur_085,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,How does it feel emotions?,SCTT-ResearchQuestion,centaur,5
centaur_085,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Automatic stair lifts.,Design,centaur,3
centaur_085,pen-paper-story,His story was written down on paper.,Story,centaur,7
centaur_085,KNIFE,Cut wood into pieces.,AUT,centaur,4
centaur_085,BUCKET,A drinking container.,AUT,centaur,3
centaur_085,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Are there any other planets nearby?,SCTT-ResearchQuestion,centaur,6
centaur_086,key-door-lock,A locked door is opened with a key.,Story,centaur,8
centaur_086,BUCKET,Fill it up with dirt and then grow plants.,AUT,centaur,9
centaur_086,BRICK,Stack them up to make a wall.,AUT,centaur,7
centaur_086,mirror-face-reflection,"In a mirror, I see my face looking back at me.",Story,centaur,11
centaur_086,bridge-river-cross,Cross a bridge over a river.,Story,centaur,6
centaur_086,pen-paper-story,Use a pen to write a story on paper.,Story,centaur,9
centaur_086,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,Have a device that has steps go down automatically when someone walks towards the stairs.,Design,centaur,15
centaur_086,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,Have a device that reminds people of tasks when they wake up.,Design,centaur,12
centaur_086,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Could we give the robot moral values?,SCTT-ResearchQuestion,centaur,7
centaur_086,PENCIL,Use it as a weapon to stab people.,AUT,centaur,8
centaur_086,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,The Earth might be rotating and blocking out the stars.,SCTT-Hypothesis,centaur,10
centaur_086,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,The other lake might have more algae growing in it which increases temperature.,SCTT-Hypothesis,centaur,13
centaur_086,KNIFE,Use it to cut your finger off and die.,AUT,centaur,9
centaur_086,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,Is there any oxygen? Does the atmosphere contain methane?,SCTT-ResearchQuestion,centaur,9
centaur_086,Develop as many design ideas as you can to increase the use of renewable energy sources.,Make solar panels cheaper and easier to install.,Design,centaur,8
centaur_086,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,Add more public transit options.,Design,centaur,5
centaur_087,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,attach motorized wheels to wheelchairs.,Design,centaur,5
centaur_087,Develop as many design ideas as you can to increase the use of renewable energy sources.,increase the availability of solar panels,Design,centaur,6
centaur_087,pen-paper-story,someone wrote a story on paper. They tried to erase it but couldn't because it was permanent.,Story,centaur,17
centaur_087,bridge-river-cross,The bridge was old. It crossed a river. It had been there since the town started.,Story,centaur,16
centaur_087,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,build more public transportation systems.,Design,centaur,5
centaur_087,KNIFE,as a tool to cut food into shapes.,AUT,centaur,8
centaur_087,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,The starlight was being blocked from reaching Earth.,SCTT-Hypothesis,centaur,8
centaur_087,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,How did the atmosphere change?,SCTT-ResearchQuestion,centaur,5
centaur_087,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,the bottom layer of the first lake is hotter than the second lake.,SCTT-Hypothesis,centaur,13
centaur_087,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,invent a device that reminds them at certain times.,Design,centaur,9
centaur_087,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,Could it replace humans?,SCTT-ResearchQuestion,centaur,4
centaur_087,BRICK,make bricks out of plastic bottles and then form a house.,AUT,centaur,11
centaur_087,BUCKET,make a bucket out of metal and sell it to others.,AUT,centaur,11
centaur_087,PENCIL,stick two pencils together to make a longer pencil.,AUT,centaur,9
centaur_087,key-door-lock,Someone lost their keys. They looked all over the place until they found it in the door.,Story,centaur,17
centaur_087,mirror-face-reflection,I looked into my reflection in the mirror. I saw myself in the reflection.,Story,centaur,14
centaur_088,You look outside one night and see stars disappearing one by one from the sky. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_088,Develop as many design ideas as you can to help people with mobility impairments navigate stairs.,,Design,centaur,0
centaur_088,mirror-face-reflection,,Story,centaur,0
centaur_088,You travel on a spaceship to a new planet outside of our galaxy. What scientific questions could you ask about this planet?,,SCTT-ResearchQuestion,centaur,0
centaur_088,PENCIL,,AUT,centaur,0
centaur_088,Develop as many design ideas as you can to assist people with memory impairments remember important tasks.,,Design,centaur,0
centaur_088,bridge-river-cross,,Story,centaur,0
centaur_088,You notice that the water in one lake is warmer than the water in another lake even though they both get the same amount of sunlight. What hypotheses do you have about why that is?,,SCTT-Hypothesis,centaur,0
centaur_088,Develop as many design ideas as you can to increase the use of renewable energy sources.,,Design,centaur,0
centaur_088,KNIFE,,AUT,centaur,0
centaur_088,pen-paper-story,,Story,centaur,0
centaur_088,key-door-lock,,Story,centaur,0
centaur_088,You are introduced to a robot that can learn and think like humans. What scientific questions could you ask about this?,,SCTT-ResearchQuestion,centaur,0
centaur_088,BUCKET,,AUT,centaur,0
centaur_088,BRICK,,AUT,centaur,0
centaur_088,Develop as many design ideas as you can to reduce traffic congestion in mega cities.,,Design,centaur,0
centaur_089,bridge-river-cross,"A man had to cross the river, but there was no bridge so he swam across and found a path to the other side.",Story,centaur,24
